CustomerID,EventType,EventTimestamp,SessionID,Browser,OS
19057,purchase,2021-08-31 08:12:47,854633,Opera,macOS
12837,login,2021-05-28 20:25:15,428913,Safari,Linux
15474,view,2021-05-23 09:41:17,530550,Chrome,macOS
19716,login,2021-06-21 15:07:42,374774,Firefox,Android
19137,view,2021-02-23 05:32:15,969041,Firefox,Linux
17533,login,2021-02-21 23:17:45,484188,Firefox,Linux
14698,login,2021-06-17 21:37:02,638281,Chrome,Android
11208,purchase,2021-11-09 16:05:32,349593,Safari,Windows
14419,view,2021-12-05 00:37:08,466141,Edge,Windows
19914,login,2021-04-02 01:39:38,507671,Safari,iOS
19396,purchase,2021-03-02 08:45:06,574782,Opera,Windows
14949,view,2021-11-08 13:25:08,647036,Safari,iOS
18003,click,2021-07-29 20:12:49,758752,Safari,Android
15105,purchase,2021-09-23 14:25:40,441578,Chrome,Linux
11865,click,2021-09-12 17:19:50,823003,Firefox,Windows
14503,purchase,2021-06-30 22:44:19,954548,Chrome,Windows
15653,login,2021-10-05 09:41:58,149307,Opera,Linux
12519,click,2021-04-14 19:46:29,773044,Opera,Windows
15815,purchase,2021-06-01 01:11:05,831570,Opera,Windows
16891,view,2021-12-22 21:55:36,216215,Safari,macOS
18065,view,2021-09-24 21:40:22,160064,Firefox,macOS
12077,view,2021-09-23 14:28:21,260201,Safari,Windows
11694,login,2021-11-17 13:16:04,149506,Chrome,Linux
15601,logout,2021-01-29 12:07:09,720174,Chrome,Android
18344,login,2021-08-07 02:54:26,235423,Safari,Windows
10612,view,2021-05-15 01:12:09,520326,Edge,macOS
11305,view,2021-08-03 14:32:45,893420,Safari,Linux
10512,logout,2021-10-04 14:45:20,726886,Opera,Linux
16504,view,2021-07-24 18:24:53,505803,Opera,macOS
17047,purchase,2021-10-26 02:34:42,937829,Safari,iOS
15906,click,2021-03-10 16:00:26,619030,Edge,Linux
16974,click,2021-08-29 07:35:00,840209,Chrome,iOS
11264,purchase,2021-11-27 23:11:19,977031,Firefox,Linux
14061,login,2021-10-10 14:23:10,890232,Safari,iOS
11770,view,2021-05-23 22:00:51,801881,Opera,Android
13932,view,2021-06-28 10:26:18,344097,Chrome,Linux
15318,click,2021-01-11 10:23:15,848287,Chrome,Windows
17115,purchase,2021-03-23 09:15:38,897207,Safari,Linux
18214,purchase,2021-04-03 23:41:08,589944,Chrome,iOS
15022,view,2021-06-09 05:20:56,527326,Safari,Android
15967,logout,2021-08-17 16:20:49,142070,Chrome,Linux
12632,login,2021-01-31 12:14:25,600869,Safari,iOS
17539,view,2021-06-25 00:18:10,892593,Edge,Linux
11005,logout,2021-10-13 04:58:16,501455,Edge,Android
12494,view,2021-09-06 08:47:46,554135,Edge,Windows
11024,purchase,2021-12-10 18:51:34,148086,Opera,Windows
19962,view,2021-04-21 07:05:57,953537,Opera,Linux
19458,logout,2021-09-28 15:19:03,343584,Firefox,iOS
12868,logout,2021-02-14 19:30:40,803312,Chrome,Android
10096,login,2021-10-01 23:40:16,219385,Safari,iOS
19077,logout,2021-03-22 19:27:54,666292,Chrome,macOS
11009,logout,2021-12-14 03:52:28,624318,Opera,iOS
19760,purchase,2021-11-08 01:11:30,921356,Opera,macOS
17273,view,2021-12-23 07:19:56,223411,Chrome,Android
16122,purchase,2021-05-01 20:21:17,980393,Chrome,Linux
15394,login,2021-02-17 21:44:08,430111,Opera,macOS
14445,purchase,2021-10-27 10:04:01,807425,Chrome,Windows
19308,click,2021-02-07 12:29:14,635537,Firefox,Android
19808,view,2021-10-08 10:54:25,275921,Opera,Android
10049,purchase,2021-01-22 04:03:12,465689,Opera,Windows
16992,view,2021-07-28 21:42:33,575195,Firefox,macOS
14501,view,2021-05-13 19:29:29,852484,Safari,Linux
11517,purchase,2021-02-12 17:29:54,311027,Chrome,Linux
15799,login,2021-06-30 02:09:58,606912,Safari,iOS
18326,login,2021-03-07 04:49:16,457428,Edge,Android
17405,purchase,2021-11-26 04:11:30,153621,Firefox,Android
11471,view,2021-02-27 17:28:36,525962,Firefox,iOS
16028,purchase,2021-04-20 13:38:26,934193,Opera,iOS
18233,view,2021-07-12 17:31:47,406319,Chrome,Linux
17397,login,2021-11-20 06:34:20,235770,Opera,Windows
17614,purchase,2021-12-25 19:21:40,503766,Firefox,Linux
16091,purchase,2021-09-03 09:46:54,896649,Edge,macOS
17741,view,2021-10-25 18:05:10,700254,Firefox,Windows
12257,click,2021-12-21 23:45:16,887683,Chrome,macOS
11201,click,2021-05-22 23:46:59,305527,Chrome,iOS
19431,view,2021-04-07 15:31:22,399309,Opera,macOS
13046,click,2021-02-03 12:06:42,555822,Firefox,macOS
18057,click,2021-06-12 10:03:38,601129,Edge,iOS
14766,logout,2021-10-18 01:26:13,594877,Firefox,Android
18090,view,2021-04-07 09:29:18,904745,Safari,Android
15212,purchase,2021-09-17 05:07:02,683655,Safari,Android
16937,logout,2021-07-12 06:33:29,433681,Opera,Android
14666,purchase,2021-09-18 02:10:41,702678,Safari,Android
19143,click,2021-07-01 04:20:17,625715,Firefox,Windows
12571,purchase,2021-10-22 20:17:18,539266,Chrome,Android
14848,logout,2021-02-28 07:30:07,865882,Chrome,macOS
10695,logout,2021-08-09 17:23:57,601048,Chrome,Linux
13714,click,2021-12-05 20:44:43,471978,Chrome,Windows
13102,login,2021-06-18 02:37:50,422014,Safari,iOS
18067,click,2021-09-19 17:52:06,446606,Chrome,Windows
19685,login,2021-03-11 02:13:07,821473,Chrome,macOS
12989,purchase,2021-12-02 19:38:15,319070,Safari,macOS
19600,click,2021-12-30 04:59:17,478407,Firefox,Android
18020,logout,2021-04-30 07:11:13,803140,Safari,Windows
15593,click,2021-02-15 06:45:38,148939,Firefox,macOS
19158,login,2021-06-28 00:00:43,379422,Chrome,macOS
10876,click,2021-11-26 02:17:35,555535,Safari,Android
13933,logout,2021-09-06 21:17:31,481344,Opera,Android
12501,click,2021-07-21 03:21:25,451108,Edge,Android
15822,click,2021-12-08 21:17:04,995566,Firefox,Linux
19251,logout,2021-03-28 05:16:37,338838,Opera,iOS
14234,view,2021-02-16 09:14:30,464265,Firefox,Linux
18019,logout,2021-09-19 21:18:04,968180,Safari,macOS
10132,view,2021-07-12 21:18:37,179881,Chrome,iOS
10683,purchase,2021-01-20 14:44:24,863903,Firefox,Android
15129,login,2021-10-29 17:42:23,912325,Chrome,macOS
17802,purchase,2021-08-17 05:09:19,947569,Edge,Linux
17944,logout,2021-10-04 02:59:10,190255,Opera,iOS
16822,logout,2021-04-30 11:12:25,668040,Safari,macOS
17436,click,2021-07-17 08:33:18,846347,Safari,Windows
14127,purchase,2021-07-04 11:25:58,812814,Safari,Android
17787,view,2021-01-26 05:15:56,861825,Opera,Android
10058,logout,2021-01-24 08:20:43,731455,Chrome,macOS
14909,logout,2021-12-14 04:47:59,721295,Opera,Windows
15125,purchase,2021-06-11 23:29:58,143294,Firefox,iOS
16673,login,2021-07-21 16:37:27,876086,Chrome,Android
13224,purchase,2021-05-25 03:18:13,951759,Firefox,Android
17684,click,2021-09-19 11:52:11,490076,Safari,Android
15648,logout,2021-03-06 14:26:30,391168,Opera,macOS
13322,login,2021-11-22 21:05:16,246928,Chrome,Linux
15104,purchase,2021-11-29 23:37:36,550651,Opera,macOS
18581,view,2021-11-08 10:35:11,394516,Edge,Linux
15961,view,2021-04-15 09:17:57,529044,Firefox,Android
15376,view,2021-12-01 14:19:32,207299,Firefox,Windows
11379,purchase,2021-06-03 15:52:50,964384,Chrome,Linux
17968,purchase,2021-12-10 08:03:57,806204,Safari,macOS
19900,click,2021-01-04 21:39:16,843540,Opera,macOS
16643,view,2021-07-28 04:02:58,140337,Opera,Linux
11185,view,2021-07-07 19:36:52,437116,Opera,Windows
18718,view,2021-05-08 13:34:25,703505,Firefox,iOS
14841,login,2021-06-26 23:25:34,683196,Firefox,Linux
17947,click,2021-09-03 01:33:08,185518,Edge,macOS
18373,click,2021-08-22 14:53:22,565127,Chrome,Android
19577,click,2021-02-24 05:14:00,846700,Firefox,Android
11114,click,2021-12-26 18:30:52,752819,Safari,Windows
11388,view,2021-06-24 12:40:44,127617,Edge,Windows
12672,logout,2021-06-06 00:57:02,151662,Chrome,iOS
16015,login,2021-10-08 13:35:30,442854,Chrome,macOS
19835,click,2021-10-13 00:03:13,458066,Firefox,macOS
11125,view,2021-12-08 22:32:53,548676,Opera,Windows
11714,view,2021-02-25 16:43:15,476480,Firefox,Windows
14605,login,2021-06-28 21:15:12,177126,Chrome,Android
12114,view,2021-07-18 20:39:04,778913,Edge,Android
10620,purchase,2021-08-25 16:00:28,267515,Edge,macOS
14367,click,2021-01-26 22:15:29,480028,Safari,Windows
16397,view,2021-08-02 13:32:11,687622,Safari,iOS
15445,login,2021-03-10 10:24:22,542378,Opera,macOS
15605,click,2021-01-26 07:59:02,444222,Opera,Android
14929,view,2021-01-08 10:49:15,712593,Safari,Android
17990,login,2021-03-29 02:26:08,785694,Edge,Linux
16710,click,2021-04-11 06:50:11,931760,Safari,macOS
12238,click,2021-03-29 23:36:41,899883,Firefox,Windows
19620,purchase,2021-11-21 23:25:55,832996,Chrome,Android
19284,login,2021-03-02 16:49:16,700283,Opera,Windows
18804,login,2021-11-28 15:22:22,683945,Safari,Android
16711,click,2021-07-04 17:33:59,964519,Chrome,Android
18468,view,2021-08-01 20:04:06,432376,Opera,iOS
16824,logout,2021-04-12 16:49:57,215445,Opera,iOS
17997,view,2021-05-03 18:41:52,194127,Edge,Android
10871,purchase,2021-05-30 11:07:40,387474,Opera,Android
17393,view,2021-04-28 19:27:13,684029,Firefox,Windows
19826,click,2021-12-12 04:05:01,421017,Chrome,iOS
11542,login,2021-04-22 09:51:24,585689,Edge,Linux
19702,purchase,2021-11-02 18:07:58,759995,Edge,macOS
11262,click,2021-04-15 03:53:28,212676,Chrome,macOS
17048,purchase,2021-01-03 13:43:53,766377,Safari,Android
10398,purchase,2021-07-13 23:52:20,510971,Firefox,Linux
18929,logout,2021-02-16 23:21:40,230483,Firefox,iOS
14965,view,2021-11-05 11:50:01,425061,Opera,Linux
14417,view,2021-06-02 14:36:52,352176,Opera,Windows
13525,logout,2021-09-30 10:12:00,817781,Firefox,Linux
17323,click,2021-01-27 19:39:38,369360,Firefox,Linux
18423,view,2021-09-14 22:58:46,592499,Chrome,Windows
10265,view,2021-10-22 08:49:28,575722,Opera,Windows
17692,view,2021-12-17 18:54:30,675163,Safari,Android
19430,purchase,2021-08-10 11:37:50,532617,Safari,Android
13396,view,2021-06-24 03:03:54,398923,Safari,Android
12479,click,2021-04-05 18:37:37,219608,Safari,iOS
18416,click,2021-11-13 17:18:40,646635,Opera,Windows
12289,login,2021-07-13 06:12:28,686860,Opera,Linux
18386,click,2021-12-23 11:06:21,322931,Chrome,Linux
12926,view,2021-10-31 10:03:18,435550,Opera,Android
13574,purchase,2021-09-19 12:25:14,536113,Edge,macOS
18402,click,2021-07-10 22:44:04,266081,Chrome,Linux
16884,click,2021-12-07 10:11:47,167467,Chrome,Windows
11924,purchase,2021-10-21 03:56:11,339580,Firefox,Linux
15518,purchase,2021-08-16 23:14:39,143927,Opera,macOS
18311,logout,2021-07-10 09:26:48,363063,Edge,Linux
10162,purchase,2021-11-13 08:25:02,849457,Safari,macOS
15384,login,2021-04-19 03:30:48,286446,Firefox,Android
18604,login,2021-05-15 11:18:40,412148,Safari,Android
14739,login,2021-10-08 15:20:07,457483,Opera,Linux
19129,click,2021-11-27 17:39:56,828848,Opera,macOS
19379,logout,2021-03-04 20:16:13,355268,Firefox,Android
11889,click,2021-06-05 00:40:29,588434,Edge,iOS
12832,purchase,2021-09-23 11:14:27,604525,Opera,macOS
13076,login,2021-02-17 08:14:22,330246,Safari,Android
16190,login,2021-11-13 01:21:28,975513,Safari,macOS
17506,logout,2021-04-01 21:50:38,992997,Safari,Windows
16987,login,2021-03-11 01:47:08,310589,Safari,Windows
17811,logout,2021-04-03 12:35:09,167799,Edge,iOS
18894,purchase,2021-04-25 08:48:13,472156,Opera,macOS
12389,logout,2021-04-14 00:35:44,483386,Chrome,Android
14127,click,2021-03-02 05:29:17,191148,Edge,macOS
10840,purchase,2021-08-01 22:31:02,612578,Chrome,Linux
13381,login,2021-01-15 20:15:32,139735,Chrome,Android
12444,purchase,2021-01-04 07:40:44,725881,Safari,Android
11221,purchase,2021-12-11 20:27:11,356182,Firefox,Android
17350,login,2021-09-25 23:38:56,893322,Opera,Android
19660,login,2021-08-15 08:50:19,365702,Opera,Android
10228,view,2021-10-13 20:46:31,891923,Firefox,macOS
11834,click,2021-07-22 15:03:55,511426,Edge,Windows
13822,purchase,2021-10-03 09:28:50,731703,Safari,macOS
17974,login,2021-05-15 18:49:22,621536,Opera,macOS
17663,purchase,2021-06-02 20:45:12,619900,Firefox,iOS
17668,purchase,2021-10-14 23:16:46,211140,Safari,macOS
16913,logout,2021-08-18 05:17:34,433996,Safari,Android
13684,view,2021-07-28 15:00:09,637813,Firefox,Linux
10558,login,2021-12-14 14:13:52,970039,Safari,Android
13252,view,2021-05-07 17:32:16,568420,Chrome,Android
18100,purchase,2021-02-04 21:12:13,519242,Opera,Linux
16576,logout,2021-11-23 06:41:00,542660,Firefox,Windows
13950,view,2021-07-13 11:02:29,305690,Safari,iOS
11237,click,2021-10-19 15:06:48,676409,Safari,Android
12123,purchase,2021-08-11 03:22:39,962298,Firefox,macOS
12430,view,2021-12-14 19:00:57,657468,Opera,Windows
12366,click,2021-08-12 21:22:48,432342,Chrome,Linux
16483,login,2021-02-19 00:28:42,571824,Chrome,iOS
14785,purchase,2021-05-30 03:44:16,513761,Edge,Windows
11907,view,2021-06-03 11:35:42,182922,Firefox,Android
17311,purchase,2021-08-28 04:38:57,747495,Opera,Windows
19606,view,2021-03-12 23:08:26,176359,Edge,Windows
10891,login,2021-03-10 21:44:07,360190,Chrome,Linux
15884,purchase,2021-10-30 13:53:32,481230,Chrome,Linux
19674,logout,2021-08-05 06:46:25,912625,Firefox,iOS
17701,logout,2021-12-11 10:27:05,357259,Safari,Windows
19116,logout,2021-02-28 12:37:00,588531,Opera,Windows
18914,logout,2021-10-24 13:50:07,308006,Safari,Linux
12594,login,2021-03-31 04:01:40,693299,Edge,macOS
13399,click,2021-05-15 06:12:54,437668,Safari,macOS
10383,view,2021-06-04 23:46:31,501861,Edge,iOS
16448,login,2021-05-30 21:19:18,245136,Safari,Android
12266,click,2021-05-17 15:30:02,715747,Chrome,Linux
11424,view,2021-10-02 12:18:45,899117,Firefox,iOS
15495,click,2021-09-21 02:53:38,129191,Opera,Android
15041,view,2021-06-09 23:18:14,928953,Safari,Windows
17617,view,2021-05-23 12:23:51,402173,Opera,Windows
14528,click,2021-05-25 11:43:54,565509,Firefox,macOS
13926,logout,2021-01-08 21:58:01,320152,Chrome,macOS
13533,purchase,2021-06-02 09:10:52,625177,Opera,Linux
16947,click,2021-09-28 13:20:17,413406,Edge,Linux
17689,click,2021-07-18 11:38:01,289135,Opera,Linux
15214,click,2021-08-08 00:51:33,353393,Chrome,Linux
14096,login,2021-04-17 08:05:28,599122,Chrome,Windows
11455,click,2021-11-12 07:00:54,638925,Firefox,Linux
19837,login,2021-04-16 12:37:57,462386,Safari,macOS
15702,view,2021-01-07 22:53:17,258470,Edge,Windows
14024,view,2021-08-26 20:28:22,695046,Chrome,Android
13239,purchase,2021-03-30 05:30:51,584279,Opera,Android
19945,purchase,2021-12-05 09:35:21,148854,Firefox,Linux
15715,click,2021-02-14 17:21:01,854992,Opera,Linux
12526,logout,2021-09-25 22:12:57,881823,Chrome,Android
11815,click,2021-06-10 21:56:27,932961,Opera,iOS
11354,purchase,2021-02-21 20:27:42,785084,Safari,macOS
18843,purchase,2021-03-04 23:06:45,163170,Chrome,Windows
13514,view,2021-10-13 16:58:46,793418,Safari,macOS
14502,logout,2021-04-16 08:29:49,608078,Safari,iOS
17671,view,2021-07-29 04:51:09,582783,Safari,Android
18817,login,2021-09-05 17:05:03,261555,Edge,macOS
12018,click,2021-04-25 15:27:06,157634,Edge,Windows
13969,view,2021-12-29 11:34:26,248107,Safari,macOS
18184,logout,2021-05-20 01:14:58,775846,Firefox,iOS
13348,logout,2021-05-20 05:25:58,905177,Edge,Android
11548,view,2021-05-23 19:30:41,522927,Safari,Windows
14740,purchase,2021-10-19 11:26:22,456459,Safari,macOS
17418,view,2021-02-20 08:32:35,468265,Safari,iOS
17489,logout,2021-01-13 12:57:11,696588,Safari,Windows
15709,view,2021-08-09 10:29:31,559364,Opera,Android
17005,view,2021-10-11 22:15:29,764285,Chrome,Linux
19461,logout,2021-02-12 23:57:09,274339,Opera,macOS
13921,login,2021-08-31 03:56:03,575520,Chrome,Windows
14458,logout,2021-08-20 05:04:00,963601,Firefox,macOS
15725,view,2021-12-26 12:19:25,741936,Firefox,macOS
17500,logout,2021-01-07 06:43:22,642730,Chrome,macOS
16993,purchase,2021-07-26 20:51:34,640590,Safari,iOS
10218,logout,2021-11-15 05:21:43,916478,Edge,Windows
17218,view,2021-09-15 05:39:31,378720,Safari,Linux
15187,logout,2021-01-10 17:31:25,217096,Firefox,Android
17809,logout,2021-11-09 06:19:48,897521,Chrome,macOS
13661,click,2021-08-24 05:07:25,153223,Safari,Linux
13151,click,2021-04-03 17:12:05,770326,Opera,Linux
12719,click,2021-01-22 23:28:59,303621,Firefox,macOS
15294,login,2021-10-17 18:10:49,485951,Firefox,macOS
10455,purchase,2021-08-20 16:43:17,275714,Chrome,macOS
11736,click,2021-10-09 23:59:20,363087,Safari,Android
11396,purchase,2021-02-09 01:47:55,888250,Opera,Windows
13213,logout,2021-07-06 11:51:19,349020,Safari,Windows
10509,click,2021-10-19 15:09:46,327087,Safari,Linux
13465,click,2021-06-02 06:56:26,215154,Opera,iOS
16907,click,2021-10-13 22:49:24,716254,Chrome,iOS
12140,login,2021-12-03 17:15:45,543426,Opera,Linux
14795,login,2021-01-16 01:38:48,789468,Firefox,Linux
11943,login,2021-01-04 22:41:43,519244,Edge,Android
10852,login,2021-06-06 12:28:28,671508,Firefox,macOS
19259,login,2021-10-15 00:07:27,978624,Chrome,macOS
16604,purchase,2021-05-24 07:01:29,750931,Safari,Windows
19583,login,2021-08-04 08:17:44,300681,Safari,Linux
18024,login,2021-12-09 04:50:57,830590,Chrome,iOS
13058,view,2021-01-01 11:55:03,914947,Opera,Windows
10631,view,2021-09-04 02:57:02,773587,Opera,Android
11566,logout,2021-01-06 18:40:18,906406,Opera,iOS
18134,logout,2021-06-17 22:06:33,812179,Edge,macOS
16597,logout,2021-06-21 04:08:01,215464,Chrome,Windows
11736,view,2021-02-12 00:35:50,863240,Chrome,Android
18363,purchase,2021-11-03 05:25:08,490584,Firefox,Android
10903,logout,2021-10-05 01:41:57,472560,Firefox,Windows
10481,logout,2021-07-15 10:30:36,914808,Chrome,Windows
17327,logout,2021-06-21 19:36:02,677259,Firefox,macOS
18540,click,2021-01-08 13:32:43,705010,Firefox,macOS
15825,login,2021-06-13 21:49:55,146579,Opera,Linux
17699,logout,2021-09-06 15:13:40,480265,Chrome,Android
10261,login,2021-11-15 00:26:16,489967,Opera,Windows
13269,view,2021-09-26 23:23:51,972356,Safari,iOS
10005,view,2021-05-01 23:59:58,222831,Firefox,Android
19320,login,2021-12-10 19:27:12,622845,Opera,Linux
18930,purchase,2021-12-23 01:05:19,101926,Chrome,Linux
18399,login,2021-12-19 02:17:19,709824,Edge,Linux
15206,purchase,2021-03-30 11:22:25,951909,Edge,iOS
18124,login,2021-03-17 06:50:42,748210,Safari,iOS
13275,view,2021-07-10 21:18:33,709646,Opera,Windows
17786,click,2021-02-15 12:48:12,455450,Chrome,macOS
10966,login,2021-03-06 10:34:48,296859,Firefox,macOS
13765,logout,2021-11-01 01:16:41,378768,Firefox,Android
13583,click,2021-01-31 11:27:17,103466,Opera,iOS
17856,click,2021-06-14 01:43:18,329733,Firefox,Android
10948,click,2021-03-09 04:10:09,835970,Edge,Windows
12731,login,2021-05-06 23:13:48,687498,Safari,iOS
10285,click,2021-03-29 19:40:03,838195,Safari,Windows
14094,purchase,2021-08-15 14:51:31,689269,Edge,macOS
19843,purchase,2021-03-18 15:51:20,225711,Opera,Windows
10952,click,2021-03-14 18:15:53,271502,Chrome,Windows
19051,view,2021-09-02 00:14:26,406609,Opera,Android
13641,view,2021-11-27 21:19:13,626176,Edge,iOS
17001,click,2021-12-23 22:45:50,164401,Safari,macOS
14117,logout,2021-04-01 15:15:06,134588,Edge,Linux
13884,logout,2021-09-11 01:47:26,873583,Opera,Android
18786,logout,2021-06-11 04:50:40,672188,Safari,Android
16261,click,2021-01-07 03:30:59,130064,Firefox,Android
12858,purchase,2021-04-25 20:51:48,301019,Edge,macOS
17687,logout,2021-07-20 13:04:20,439379,Edge,Windows
13943,logout,2021-04-18 23:21:08,556045,Opera,iOS
12041,login,2021-11-21 07:19:53,113076,Opera,iOS
17438,logout,2021-11-13 02:54:07,745764,Safari,iOS
11472,purchase,2021-11-10 19:36:40,234013,Safari,iOS
15334,view,2021-12-12 07:49:12,827670,Safari,Windows
16677,logout,2021-12-22 16:55:05,176329,Opera,iOS
10792,purchase,2021-06-26 09:21:34,719403,Edge,macOS
19764,purchase,2021-12-05 04:11:19,469994,Opera,Linux
12483,click,2021-01-10 12:15:51,813934,Chrome,macOS
12398,purchase,2021-10-08 18:17:18,247816,Firefox,macOS
12946,purchase,2021-03-12 19:54:24,961967,Opera,macOS
14144,purchase,2021-08-17 04:07:00,419616,Safari,Linux
13336,purchase,2021-07-03 05:22:54,433585,Opera,macOS
11533,login,2021-01-07 11:06:52,200393,Firefox,Android
15715,login,2021-03-30 20:40:56,845756,Safari,Android
19350,purchase,2021-03-02 00:45:39,473374,Safari,Windows
11289,purchase,2021-01-25 15:51:47,594841,Safari,iOS
16662,purchase,2021-10-07 00:13:44,187053,Edge,Linux
15876,logout,2021-10-11 19:36:43,947914,Opera,Windows
13646,click,2021-12-10 14:50:14,423904,Safari,iOS
17525,login,2021-12-19 08:34:47,973941,Edge,Android
15770,click,2021-09-04 22:42:42,173628,Edge,macOS
15139,login,2021-06-20 13:36:39,666475,Opera,iOS
16790,click,2021-12-27 13:07:42,607358,Firefox,macOS
14969,logout,2021-12-17 10:27:36,584666,Safari,Android
16274,click,2021-12-06 12:44:01,838026,Chrome,Windows
15254,click,2021-01-09 06:50:07,667693,Chrome,Android
13147,login,2021-04-28 16:09:13,264524,Opera,Android
11615,purchase,2021-12-01 15:37:03,892058,Edge,Windows
12486,purchase,2021-08-17 07:04:40,295214,Firefox,Linux
10911,view,2021-09-22 05:33:53,627718,Firefox,iOS
16674,logout,2021-12-24 23:25:07,884565,Chrome,macOS
17498,logout,2021-09-16 03:07:28,331781,Firefox,Windows
10107,click,2021-03-04 18:15:42,510228,Chrome,iOS
13378,purchase,2021-12-21 04:42:41,698544,Edge,Windows
12934,click,2021-11-14 19:26:25,352666,Edge,Linux
15783,view,2021-02-15 06:33:19,398141,Edge,macOS
11317,login,2021-07-12 02:04:36,779163,Safari,iOS
10336,view,2021-09-18 17:31:32,548910,Edge,Linux
16247,login,2021-09-21 00:37:01,111281,Edge,Windows
15388,logout,2021-08-16 00:44:06,387727,Edge,iOS
11700,view,2021-07-18 18:02:54,497191,Firefox,iOS
13808,login,2021-03-27 01:21:13,520962,Chrome,iOS
17493,view,2021-08-17 18:35:57,240163,Edge,macOS
17098,view,2021-02-24 07:59:27,904922,Chrome,Windows
13186,click,2021-06-05 20:54:44,376834,Opera,Linux
19953,purchase,2021-01-05 19:21:08,823200,Firefox,Windows
16975,login,2021-08-06 04:18:19,666084,Opera,iOS
19669,logout,2021-01-23 04:06:19,871118,Safari,macOS
15335,login,2021-10-20 12:06:33,116449,Firefox,Windows
16047,purchase,2021-07-23 08:52:00,545169,Edge,macOS
16422,logout,2021-10-12 13:00:02,727984,Chrome,macOS
17329,logout,2021-04-17 16:23:04,775099,Opera,macOS
17908,logout,2021-05-25 06:05:57,546689,Chrome,Linux
13099,click,2021-12-02 05:53:06,340898,Edge,iOS
15366,click,2021-01-20 13:52:02,741338,Safari,Windows
14400,view,2021-07-30 11:01:46,709101,Chrome,iOS
13196,purchase,2021-06-08 13:33:38,401531,Firefox,Linux
10012,purchase,2021-08-05 00:46:40,489011,Firefox,Windows
19557,logout,2021-11-23 13:49:24,322606,Edge,Android
14745,logout,2021-06-13 13:07:20,799615,Safari,iOS
15538,purchase,2021-04-25 05:15:23,266533,Opera,Linux
18932,login,2021-07-16 14:58:14,554807,Chrome,Windows
12346,view,2021-02-07 03:34:22,537946,Opera,macOS
15586,logout,2021-06-02 16:05:33,230136,Opera,macOS
11323,click,2021-05-27 10:55:14,908760,Chrome,macOS
13830,view,2021-08-06 03:47:16,353023,Chrome,iOS
19947,purchase,2021-11-05 23:18:26,731171,Firefox,Android
10784,logout,2021-02-23 23:25:38,356476,Safari,Linux
15753,logout,2021-11-25 21:46:49,969673,Opera,Linux
11465,view,2021-10-08 17:33:42,946797,Safari,iOS
17235,login,2021-09-25 14:53:02,382695,Opera,iOS
12038,view,2021-06-15 21:35:08,822824,Chrome,macOS
14167,login,2021-01-18 18:46:03,233254,Edge,Windows
12959,login,2021-05-24 15:22:27,522110,Edge,macOS
19665,purchase,2021-03-17 13:05:14,106959,Opera,Android
15544,login,2021-03-31 10:38:29,837912,Firefox,iOS
16918,click,2021-04-14 15:13:35,583110,Chrome,Linux
16183,logout,2021-06-05 22:23:21,924029,Safari,Android
19967,click,2021-07-20 00:18:43,968655,Firefox,Android
16399,login,2021-09-07 23:30:24,638569,Safari,Android
12763,purchase,2021-11-19 22:14:31,896886,Edge,Linux
12440,login,2021-05-25 05:57:58,500091,Safari,Android
15062,click,2021-12-08 06:36:39,646138,Chrome,Android
12223,login,2021-07-09 11:44:43,400307,Safari,iOS
16221,login,2021-02-21 19:01:33,682481,Edge,iOS
19337,click,2021-04-12 23:20:19,533213,Opera,macOS
14016,click,2021-01-03 07:43:34,750438,Firefox,Android
18165,purchase,2021-06-28 07:09:25,802824,Opera,Linux
13926,login,2021-06-23 18:01:15,566904,Opera,iOS
19109,logout,2021-07-19 04:31:33,559074,Safari,macOS
12044,view,2021-01-04 09:04:03,121033,Edge,iOS
18498,view,2021-06-19 07:37:19,933465,Chrome,macOS
19493,view,2021-12-19 23:27:56,709824,Edge,Android
16468,login,2021-02-28 10:43:11,149941,Opera,macOS
11772,logout,2021-06-19 03:28:51,620005,Firefox,macOS
15105,logout,2021-06-27 11:54:17,609602,Chrome,Android
16788,view,2021-08-08 00:33:42,790771,Safari,Linux
14121,click,2021-05-19 03:55:48,227210,Opera,Windows
18247,purchase,2021-06-21 00:10:37,303635,Edge,iOS
12667,logout,2021-12-09 22:25:25,134726,Firefox,Android
13520,logout,2021-07-03 17:58:03,253279,Chrome,Android
11214,click,2021-08-17 23:35:54,923872,Safari,Windows
17981,purchase,2021-07-25 18:06:50,251336,Edge,macOS
10598,click,2021-11-22 14:58:54,358661,Edge,iOS
14588,click,2021-01-13 20:50:53,974205,Opera,Windows
12763,logout,2021-01-08 02:45:05,482799,Safari,macOS
15697,view,2021-06-05 00:49:34,698066,Firefox,Android
16829,purchase,2021-11-21 07:34:04,598867,Firefox,Android
14491,view,2021-05-30 14:59:33,912919,Edge,Linux
10938,logout,2021-03-17 12:42:34,746173,Opera,Windows
12504,view,2021-10-31 14:43:52,464298,Safari,Android
14840,purchase,2021-03-19 04:54:56,486227,Edge,iOS
19632,login,2021-11-14 17:18:22,478893,Safari,iOS
11481,purchase,2021-10-28 22:48:53,447040,Opera,macOS
13486,click,2021-09-04 07:18:58,712891,Edge,iOS
11685,login,2021-12-12 01:32:15,227980,Chrome,Android
14452,purchase,2021-12-26 08:39:09,645938,Opera,iOS
11163,purchase,2021-11-05 21:28:13,881828,Chrome,macOS
