Date,Sales,Customers
2026-09-01,118.52430804483186,7
2026-09-02,119.30794969182341,12
2026-09-03,124.72261443612436,8
2026-09-04,101.77315181922874,6
2026-09-05,103.94631414811191,11
2026-09-06,87.646962091313,8
2026-09-07,93.678542879459,5
2026-09-08,112.31542299542284,6
2026-09-09,124.07768874337633,6
2026-09-10,97.21107448638001,12
2026-09-11,90.99621470297177,14
2026-09-12,100.01055917713195,6
2026-09-13,112.0241349785823,13
2026-09-14,71.12290367732916,9
2026-09-15,54.07638093725524,10
2026-09-16,88.98926301016833,11
2026-09-17,75.58575148171683,5
2026-09-18,89.83719604705378,6
2026-09-19,97.04439362365056,11
2026-09-20,90.93503181953973,12
2026-09-21,129.0493506894149,6
2026-09-22,106.5348952920464,17
2026-09-23,106.00948719221657,5
2026-09-24,112.44414288086804,14
2026-09-25,77.22333764438461,13
2026-09-26,120.78223574840537,15
2026-09-27,98.4847142692908,9
2026-09-28,113.40961234482425,6
2026-09-29,78.56285533919689,11
2026-09-30,68.92482467967872,9
2026-10-01,116.35779316050058,10
2026-10-02,107.52819052195034,10
2026-10-03,81.9589689128498,9
2026-10-04,82.60673837450611,10
2026-10-05,122.50869568829539,12
2026-10-06,76.21176214265344,7
2026-10-07,132.85345906511927,13
2026-10-08,81.98758530704262,7
2026-10-09,112.76783851216766,11
2026-10-10,93.4276304850203,5
2026-10-11,112.06374862164687,13
2026-10-12,89.11771995771615,9
2026-10-13,96.74414187855412,13
2026-10-14,100.81838350791442,9
2026-10-15,79.95625088437055,11
2026-10-16,114.81648690840251,10
2026-10-17,89.73572867056829,17
2026-10-18,95.42800169319963,8
2026-10-19,80.11301250782975,4
2026-10-20,48.75332682409379,6
2026-10-21,96.17944474799663,6
2026-10-22,148.2523084322583,9
2026-10-23,115.69208575796048,8
2026-10-24,99.6147924053121,16
2026-10-25,94.74218341583465,8
2026-10-26,100.44931785624092,11
2026-10-27,110.9423823035042,12
2026-10-28,76.3837436938231,4
2026-10-29,122.28643389337745,18
2026-10-30,114.30762630882488,9
2026-10-31,114.36371451415869,10
2026-11-01,108.76951477619454,12
2026-11-02,100.3923331538798,7
2026-11-03,113.4572247193364,5
2026-11-04,111.83628267482756,9
2026-11-05,92.91918578117952,13
2026-11-06,88.52796454206198,13
2026-11-07,102.03712590523973,3
2026-11-08,130.98040302990375,8
2026-11-09,75.21785848692198,7
2026-11-10,70.64949468495121,11
2026-11-11,103.29521682473033,11
2026-11-12,101.01775403712035,7
2026-11-13,103.46683328740816,11
2026-11-14,104.87906395817001,9
2026-11-15,95.5359549073039,16
2026-11-16,129.79726877204163,12
2026-11-17,67.98192043046969,9
2026-11-18,83.43005950439508,9
2026-11-19,97.93490479701906,9
2026-11-20,67.13622377691665,12
2026-11-21,96.48291191135857,8
2026-11-22,133.22940331456036,7
2026-11-23,100.41772976591923,6
2026-11-24,104.61401811437366,12
2026-11-25,74.7967046965484,14
2026-11-26,87.67277183921045,7
2026-11-27,92.49607239352126,10
2026-11-28,93.64569806487532,6
2026-11-29,125.63287590007538,11
2026-11-30,111.15382121450249,9
2026-12-01,77.77084086125936,11
2026-12-02,104.9300955686401,9
2026-12-03,109.9644349699357,10
2026-12-04,122.80298077042534,9
2026-12-05,131.61081373136747,15
2026-12-06,79.69811616344262,11
2026-12-07,83.78284977579324,11
2026-12-08,74.84844282170768,14
2026-12-09,95.31960281786037,10
2026-12-10,109.32716748892669,7
2026-12-11,119.74669033178203,13
2026-12-12,98.48097952714954,14
2026-12-13,93.60304953490312,10
2026-12-14,103.03515984497481,10
2026-12-15,83.29714196739954,6
2026-12-16,141.79077443389548,12
2026-12-17,67.84677945763883,12
2026-12-18,103.69481157791449,11
2026-12-19,140.4721243845928,10
2026-12-20,100.13599689119995,5
2026-12-21,96.19921929997011,10
2026-12-22,92.85109154379145,13
2026-12-23,96.39216636475184,12
2026-12-24,127.45696949353061,7
2026-12-25,55.76276177340986,4
2026-12-26,130.66867402592652,7
2026-12-27,71.5208569509971,10
2026-12-28,94.66695341531171,3
2026-12-29,91.41511159402677,10
2026-12-30,111.7710653954144,12
2026-12-31,68.03751296232505,8
2027-01-01,109.24345332163885,10
2027-01-02,140.48619246573705,8
2027-01-03,72.73651990814379,10
2027-01-04,103.79412335220792,14
2027-01-05,86.76035644406782,10
2027-01-06,108.51774412386072,5
2027-01-07,100.38295554831504,13
2027-01-08,87.1702618191138,5
2027-01-09,109.75744569742147,12
2027-01-10,136.08696219573486,11
2027-01-11,96.18192416545402,6
2027-01-12,114.39515884296364,6
2027-01-13,74.13454084257673,6
2027-01-14,80.87127246363983,12
2027-01-15,109.44812555760754,6
2027-01-16,129.6823205707193,8
2027-01-17,107.1122669757132,13
2027-01-18,93.7388393895369,12
2027-01-19,99.98582810846708,12
2027-01-20,74.99184532060565,6
2027-01-21,112.09030652710733,9
2027-01-22,117.64666124646818,4
2027-01-23,90.9581933433384,12
2027-01-24,90.59915704480997,8
2027-01-25,105.31756459304097,5
2027-01-26,91.2656052791881,8
2027-01-27,98.67734770748355,14
2027-01-28,141.99443578333032,16
2027-01-29,95.05948598508007,15
2027-01-30,92.83319695957556,11
2027-01-31,87.04916388729681,13
2027-02-01,114.88383942999873,9
2027-02-02,96.37551653563794,11
2027-02-03,87.01253923357149,9
2027-02-04,126.42608064546025,5
2027-02-05,128.39206009027274,15
2027-02-06,87.9915286852259,12
2027-02-07,62.66920097278768,8
2027-02-08,120.15027379673845,11
2027-02-09,86.30740348479992,10
2027-02-10,115.81251198325538,14
2027-02-11,60.59792364576329,7
2027-02-12,117.85194676598618,6
2027-02-13,75.77656141438437,8
2027-02-14,114.61528238133049,17
2027-02-15,100.28546135672869,13
2027-02-16,80.92121161206711,9
2027-02-17,91.85927374146439,6
2027-02-18,113.72636913913402,10
2027-02-19,102.11788906230468,7
2027-02-20,111.68825960944969,11
2027-02-21,139.5288116903097,5
2027-02-22,68.71516776577897,12
2027-02-23,132.3442514993725,10
2027-02-24,102.08711875046426,10
2027-02-25,82.02431903353744,12
2027-02-26,73.39372748522021,10
2027-02-27,96.21759218445933,14
2027-02-28,118.4330022384892,7
2027-03-01,97.44901759244931,9
2027-03-02,130.22309860494695,8
2027-03-03,70.97648619896881,3
2027-03-04,99.7582210430789,8
2027-03-05,74.95213111173761,13
2027-03-06,107.27263765249936,10
2027-03-07,117.737747801946,7
2027-03-08,91.58476412637893,10
2027-03-09,47.91572286745732,9
2027-03-10,103.97896293592989,15
2027-03-11,108.73477103467019,10
2027-03-12,108.08589509923395,8
2027-03-13,124.71564383644308,13
2027-03-14,78.57892640701903,7
2027-03-15,113.60432210900899,11
2027-03-16,123.8501502495595,9
2027-03-17,64.42824831986967,14
2027-03-18,106.39303651837955,11
2027-03-19,89.91640337984657,11
2027-03-20,98.36954653796708,12
2027-03-21,106.95352967076673,8
2027-03-22,90.25542871772896,7
2027-03-23,86.48583841676776,10
2027-03-24,100.6830483497605,14
2027-03-25,78.25508122274394,11
2027-03-26,78.28349742229629,5
2027-03-27,113.58746565913006,10
2027-03-28,77.02411929682688,9
2027-03-29,113.32625001818424,7
2027-03-30,109.25182585707903,10
2027-03-31,65.48386542418807,8
2027-04-01,86.4487069532869,7
2027-04-02,123.88218806094744,17
2027-04-03,80.37668937720636,9
2027-04-04,90.71191475381225,12
2027-04-05,109.24121786503792,14
2027-04-06,115.66781018565192,15
2027-04-07,94.96922227911008,8
2027-04-08,88.04979610616716,10
2027-04-09,128.44739723397015,17
2027-04-10,134.7779932759516,14
2027-04-11,119.57716101563591,11
2027-04-12,101.70636285130048,13
2027-04-13,83.83468556718148,20
2027-04-14,83.39111186886869,6
2027-04-15,110.45028210531515,9
2027-04-16,108.36796441777368,8
2027-04-17,128.03197185892859,8
2027-04-18,113.00900185072278,4
2027-04-19,69.93839396480364,12
2027-04-20,121.03895235445837,7
2027-04-21,80.03878745371173,5
2027-04-22,92.32057456095296,12
2027-04-23,105.00400412503389,8
2027-04-24,139.9133497956793,11
2027-04-25,162.19837112010723,8
2027-04-26,112.13446118272365,16
2027-04-27,96.33606762559225,8
2027-04-28,110.69011296961101,10
2027-04-29,117.75310851747672,8
2027-04-30,93.58664748885617,11
2027-05-01,135.90422711824644,5
2027-05-02,104.60141518382804,9
2027-05-03,109.95486178182789,15
2027-05-04,113.31848504108923,10
2027-05-05,108.43173221228912,10
2027-05-06,116.77881000939225,12
2027-05-07,87.65493626906154,8
2027-05-08,88.83396492107939,10
2027-05-09,77.9969153405661,12
2027-05-10,108.79002461240452,7
2027-05-11,115.57873007024229,12
2027-05-12,109.15545732303772,9
2027-05-13,133.48984866695076,10
2027-05-14,99.88807962341907,7
2027-05-15,113.37483311185025,12
2027-05-16,78.16598247721372,11
2027-05-17,92.25800595051199,19
2027-05-18,113.91075515131556,9
2027-05-19,116.98204221486287,9
2027-05-20,94.12066104671635,11
2027-05-21,98.56801496283866,11
2027-05-22,69.64252506638381,9
2027-05-23,92.85941598386782,10
2027-05-24,117.80766327039572,10
2027-05-25,111.50410032213132,12
2027-05-26,110.0133144276242,9
2027-05-27,100.9954737436192,11
2027-05-28,100.14126317256353,8
2027-05-29,86.79357721053105,6
2027-05-30,113.9765684040507,12
2027-05-31,108.4194588877878,14
2027-06-01,109.84037695985599,9
2027-06-02,89.47930314664839,9
2027-06-03,56.93314160257511,15
2027-06-04,121.94305423507392,14
2027-06-05,90.42325087983191,7
2027-06-06,82.74448471913759,9
2027-06-07,113.86957823827987,9
2027-06-08,92.1597472016174,4
2027-06-09,121.19872768093244,13
2027-06-10,112.34011899153396,12
2027-06-11,113.67138646400954,6
2027-06-12,72.68088577598931,9
2027-06-13,124.23887970772802,9
2027-06-14,105.22501062467713,8
2027-06-15,92.61445721507593,7
2027-06-16,102.86776934684502,6
2027-06-17,64.4752953420336,16
2027-06-18,108.17305622961342,16
2027-06-19,79.41256983635857,8
2027-06-20,72.94659428312931,12
2027-06-21,69.55281627564219,16
2027-06-22,122.2537674997985,12
2027-06-23,87.41473212614423,6
2027-06-24,130.67455419833,10
2027-06-25,89.28397073895404,7
2027-06-26,65.85284084814106,9
2027-06-27,77.66951120102682,6
2027-06-28,124.71623240013878,12
2027-06-29,96.88203644126665,11
2027-06-30,89.03425407018798,15
2027-07-01,103.20036451705576,3
2027-07-02,110.0356547233509,4
2027-07-03,122.34797631804922,9
2027-07-04,128.9699845978585,6
2027-07-05,92.80462708421828,8
2027-07-06,73.47904627835923,9
2027-07-07,91.73069677753448,16
2027-07-08,105.20561013165772,10
2027-07-09,80.72482147578778,7
2027-07-10,80.85698170209915,6
2027-07-11,106.87575763099771,11
2027-07-12,99.02695296859098,12
2027-07-13,100.65593990823173,16
2027-07-14,84.83009330599862,11
2027-07-15,95.39198571588466,10
2027-07-16,81.51533711463391,8
2027-07-17,117.80396822249574,10
2027-07-18,120.70498669447505,10
2027-07-19,63.07624275523813,9
2027-07-20,81.4097827961518,8
2027-07-21,70.06941489819842,10
2027-07-22,86.99952131186204,6
2027-07-23,98.33124060419279,13
2027-07-24,71.0070956060294,16
2027-07-25,81.56280373749374,7
2027-07-26,79.92085255837003,9
2027-07-27,104.14534658797888,8
2027-07-28,101.386886740725,8
2027-07-29,85.56524893325494,12
2027-07-30,103.53641744278796,6
2027-07-31,89.06639830825469,8
2027-08-01,94.56689779347893,10
2027-08-02,133.46904180597073,5
2027-08-03,126.80922103580696,18
2027-08-04,74.00837526144805,8
2027-08-05,116.5946483575835,6
2027-08-06,116.22793108983184,11
2027-08-07,77.03473422494764,10
2027-08-08,116.37555287509721,7
2027-08-09,130.75863836825107,7
2027-08-10,77.54910387511173,10
2027-08-11,81.64994357971473,12
2027-08-12,120.35322933687004,13
2027-08-13,105.42990621651296,15
2027-08-14,111.02952550479047,13
2027-08-15,106.81178432800994,7
2027-08-16,107.81391841856288,10
2027-08-17,73.47055743377834,6
2027-08-18,120.94635413242897,10
2027-08-19,123.39179984855548,14
2027-08-20,95.41218511863944,9
2027-08-21,99.13046100372276,11
2027-08-22,69.37784994888555,10
2027-08-23,110.2850951203567,14
2027-08-24,111.44114883428288,11
2027-08-25,98.75617966001379,8
2027-08-26,122.48706719741006,10
2027-08-27,93.31845538040119,9
2027-08-28,111.29211851787201,8
2027-08-29,79.6067132261577,12
2027-08-30,99.52895698251524,10
2027-08-31,96.51291484194329,12
2027-09-01,104.50615844081884,10
2027-09-02,92.60946142333283,14
2027-09-03,97.37054808656664,17
2027-09-04,116.52094342883012,13
2027-09-05,91.26471525523564,8
2027-09-06,67.86845798522641,6
2027-09-07,134.9916780841084,14
2027-09-08,127.62908157380973,6
2027-09-09,74.15474609788762,6
2027-09-10,113.79415610490389,11
2027-09-11,89.94050458897314,9
2027-09-12,105.26974430662119,15
2027-09-13,105.88448258026988,3
2027-09-14,95.31184399367356,11
2027-09-15,84.32468668827207,12
2027-09-16,86.18917895367481,11
2027-09-17,81.67616169037515,14
2027-09-18,83.36355583539111,17
2027-09-19,98.65643419901289,10
2027-09-20,85.68480021778497,8
2027-09-21,113.64104131425239,12
2027-09-22,129.74492310671855,8
2027-09-23,88.39893517259914,15
2027-09-24,104.78809001070753,13
2027-09-25,109.99370220605867,7
2027-09-26,109.4400454183855,9
2027-09-27,101.51910535832175,4
2027-09-28,114.85364836719445,10
2027-09-29,109.64497905361314,11
2027-09-30,75.24675155345405,7
2027-10-01,117.38312128778546,7
2027-10-02,117.74581674533485,4
2027-10-03,84.73427791642837,8
2027-10-04,100.75875670895203,12
2027-10-05,113.66657985622139,8
2027-10-06,95.81372360841277,18
2027-10-07,121.45956095532023,13
2027-10-08,147.2774498923872,8
2027-10-09,84.28027934730035,12
2027-10-10,72.3791079369245,13
2027-10-11,106.07637191209751,8
2027-10-12,114.43125010252287,11
2027-10-13,95.38267252310462,15
2027-10-14,129.0652132664207,9
2027-10-15,73.22788400553503,9
2027-10-16,113.85837246063222,6
2027-10-17,87.88278358482214,8
2027-10-18,134.38755812414593,12
2027-10-19,139.85030706336238,11
2027-10-20,84.66686824433305,13
2027-10-21,89.0088572818284,6
2027-10-22,117.19175773959604,10
2027-10-23,92.2573870042097,11
2027-10-24,99.09177564135524,10
2027-10-25,100.5077684108482,10
2027-10-26,61.606536876046874,8
2027-10-27,99.72324507811526,7
2027-10-28,86.20544451871652,16
2027-10-29,90.13754355200456,14
2027-10-30,128.87264006937627,10
2027-10-31,74.86986211441487,9
2027-11-01,116.26410373495955,16
2027-11-02,94.42074139336383,8
2027-11-03,94.40479663008331,9
2027-11-04,115.80743792103422,9
2027-11-05,106.8010258913778,10
2027-11-06,111.41225994439063,6
2027-11-07,119.36369321065722,7
2027-11-08,93.37383233633355,16
2027-11-09,87.75526530984499,7
2027-11-10,78.29698946884403,9
2027-11-11,83.4917894004209,9
2027-11-12,158.9818885061745,11
2027-11-13,124.89359161473573,4
2027-11-14,72.97851267583957,7
2027-11-15,73.5508408651286,8
2027-11-16,109.63732123436984,12
2027-11-17,110.94529594755934,14
2027-11-18,110.9776767063473,14
2027-11-19,94.90088412892604,9
2027-11-20,97.49091479994199,6
2027-11-21,106.55759048318714,8
2027-11-22,101.71786012586661,6
2027-11-23,55.6139925450493,8
2027-11-24,95.40400738849613,8
2027-11-25,82.97187131479373,7
2027-11-26,103.50422837817024,20
2027-11-27,159.70518005206821,10
2027-11-28,107.34963330948608,13
2027-11-29,93.72940627655204,9
2027-11-30,118.43603003954505,9
2027-12-01,109.65375774418425,6
2027-12-02,108.40188980903683,11
2027-12-03,112.13701186431342,9
2027-12-04,141.13087129659084,10
2027-12-05,77.38223129348168,12
2027-12-06,109.47264153622909,14
2027-12-07,81.47237740036923,7
2027-12-08,111.11025292684496,9
2027-12-09,81.62626977027811,12
2027-12-10,91.65266372789831,11
2027-12-11,94.09820171524187,16
2027-12-12,119.51633438689419,13
2027-12-13,118.36908887884827,10
2027-12-14,75.08565247107231,8
2027-12-15,101.09868221999697,16
2027-12-16,85.80840290501655,5
2027-12-17,74.82990178649331,11
2027-12-18,95.65965899151259,14
2027-12-19,93.83034423088361,11
2027-12-20,148.53432972691044,14
2027-12-21,108.65919650721392,16
2027-12-22,72.44764998491526,12
2027-12-23,88.70451991658115,12
2027-12-24,120.42766590858797,8
2027-12-25,141.7688554573985,6
2027-12-26,68.28033375524083,9
2027-12-27,62.4015122972191,5
2027-12-28,137.41930350743564,14
2027-12-29,107.79228354741808,13
2027-12-30,82.63414536247268,11
2027-12-31,110.69258172244871,8
2028-01-01,47.28504521966244,12
2028-01-02,100.06751013194322,13
2028-01-03,106.55642345686171,5
2028-01-04,118.4854027907566,11
2028-01-05,79.72208095414925,13
2028-01-06,101.71374322806719,6
2028-01-07,81.49150747880824,8
2028-01-08,105.10767511348634,12
2028-01-09,82.09307355273953,7
2028-01-10,91.83798321679559,10
2028-01-11,80.08369210419542,15
2028-01-12,113.02272483647315,12
2028-01-13,117.16902233313331,3
2028-01-14,95.30758860085173,12
2028-01-15,100.76475989920057,11
2028-01-16,71.02817170732912,13
2028-01-17,94.00646703986426,8
2028-01-18,98.9959076591651,7
2028-01-19,152.4158618205995,7
2028-01-20,77.76065948451674,12
2028-01-21,129.28354477504874,9
2028-01-22,119.93717546931616,15
2028-01-23,105.61272808980273,9
2028-01-24,135.17240968390269,7
2028-01-25,107.44210945213726,9
2028-01-26,107.78318391335857,10
2028-01-27,98.9375869396491,11
2028-01-28,124.47137764837255,8
2028-01-29,121.92938467621767,12
2028-01-30,87.48645425007575,10
2028-01-31,73.61505610802465,9
2028-02-01,95.94038725208686,14
2028-02-02,83.99922871204707,20
2028-02-03,98.7295085076929,11
2028-02-04,124.74876269368278,10
2028-02-05,90.8539668982642,14
2028-02-06,99.14353237376851,12
2028-02-07,101.1604546961679,7
2028-02-08,116.96861764410569,12
2028-02-09,55.0622133203079,14
2028-02-10,87.86599410469407,5
2028-02-11,104.22567384558945,10
2028-02-12,124.00157912853723,14
2028-02-13,90.1619510498759,4
2028-02-14,62.46894587916252,12
2028-02-15,112.39422891932273,11
2028-02-16,87.29275222348741,7
2028-02-17,76.20666681819277,12
2028-02-18,87.51309220573552,8
2028-02-19,96.309492846883,9
2028-02-20,87.90510670923575,8
2028-02-21,55.888678858018615,10
2028-02-22,117.94132393774265,9
2028-02-23,125.49750082557445,15
2028-02-24,113.03043982679011,10
2028-02-25,77.24628659150366,10
2028-02-26,95.97016932104964,8
2028-02-27,99.86957369541084,6
2028-02-28,111.97588779123821,10
2028-02-29,113.36680977436161,10
2028-03-01,85.31652402443008,9
2028-03-02,101.63991112827121,10
2028-03-03,109.14560809230483,12
2028-03-04,129.11644644293534,9
2028-03-05,114.09013079649446,10
2028-03-06,115.78113374751038,18
2028-03-07,101.67653255858721,7
2028-03-08,128.20918290407008,11
2028-03-09,108.19525591918995,15
2028-03-10,82.77824179652859,8
2028-03-11,128.0673994025038,9
2028-03-12,113.95806545078055,13
2028-03-13,91.13911957743035,12
2028-03-14,90.41014065201513,9
2028-03-15,105.93151090281523,8
2028-03-16,109.2636959053517,5
2028-03-17,103.94584531262413,8
2028-03-18,106.2261734688577,10
2028-03-19,133.9991474915276,9
2028-03-20,121.43086304469772,5
2028-03-21,103.81271182530048,10
2028-03-22,118.82621161534966,11
2028-03-23,79.34952192944921,12
2028-03-24,107.95854099893617,14
2028-03-25,136.1861269946622,17
2028-03-26,95.63908209215252,10
2028-03-27,83.0473214276183,7
2028-03-28,86.9582222281388,11
2028-03-29,78.20733925315224,11
2028-03-30,84.30476183744594,15
2028-03-31,92.58983802819942,10
2028-04-01,71.88865961642716,9
2028-04-02,100.31236667899206,10
2028-04-03,118.04554347573294,16
2028-04-04,81.8448763970616,10
2028-04-05,130.38567847283537,7
2028-04-06,110.21584177055189,16
2028-04-07,120.61161171248115,13
2028-04-08,86.84330892295726,8
2028-04-09,117.09050454133231,10
2028-04-10,78.16132199209375,12
2028-04-11,117.80495001673017,6
2028-04-12,103.43678679587063,9
2028-04-13,111.06502439969567,4
2028-04-14,76.48810788750296,8
2028-04-15,82.09860315446791,17
2028-04-16,111.94456436506769,9
2028-04-17,81.03303991551599,11
2028-04-18,109.26412584198246,12
2028-04-19,72.65724387079509,9
2028-04-20,116.96348425333336,7
2028-04-21,75.34953370462982,6
2028-04-22,111.04599875359047,10
2028-04-23,112.51261867292001,12
2028-04-24,86.0645636314085,11
2028-04-25,111.64053134169454,6
2028-04-26,105.20884526667112,12
2028-04-27,89.22316287614524,8
2028-04-28,79.82890631847584,15
2028-04-29,60.74748616654842,7
2028-04-30,106.99300094599387,6
2028-05-01,68.7039445727589,5
2028-05-02,101.90688398882617,8
2028-05-03,94.73103567835501,10
2028-05-04,113.58285550876391,12
2028-05-05,93.95909001020271,5
2028-05-06,93.41104427305817,8
2028-05-07,114.63741408576591,8
2028-05-08,106.70116058168234,11
2028-05-09,106.32311914365556,4
2028-05-10,109.38535179617053,17
2028-05-11,69.28855753585788,8
2028-05-12,115.13577359973964,7
2028-05-13,112.24937588027204,13
2028-05-14,79.66633742847006,9
2028-05-15,95.11839052651598,5
2028-05-16,99.21385424744737,9
2028-05-17,97.31006431196535,8
2028-05-18,106.67719933137069,10
2028-05-19,128.62733563662368,11
2028-05-20,121.63533455345657,9
2028-05-21,73.75561613137188,10
2028-05-22,112.44139980612097,6
2028-05-23,126.5786663907082,12
2028-05-24,107.73617041378405,11
2028-05-25,121.81960850371934,8
2028-05-26,140.2454089140153,10
2028-05-27,120.47419092213963,5
2028-05-28,104.98617191283458,15
2028-05-29,120.90176948169507,14
2028-05-30,102.89775666193782,9
2028-05-31,100.4780608656991,11
2028-06-01,92.97171528572535,5
2028-06-02,131.26826717664215,3
2028-06-03,83.63142668115998,9
2028-06-04,130.64735449356232,12
2028-06-05,109.99728247480743,8
2028-06-06,72.01387650396117,10
2028-06-07,107.35298585982844,18
2028-06-08,57.99946984696752,12
2028-06-09,112.51016033662071,9
2028-06-10,117.70462965977981,6
2028-06-11,88.15288088695893,11
2028-06-12,102.47095391911165,8
2028-06-13,139.08314867500573,8
2028-06-14,89.88506591476127,10
2028-06-15,78.82184825886799,6
2028-06-16,129.63326804925197,7
2028-06-17,139.2517438106159,13
2028-06-18,100.07391343695694,12
2028-06-19,120.22926070816712,11
2028-06-20,126.82951831061763,15
2028-06-21,85.15031534923232,7
2028-06-22,90.29388329264263,12
2028-06-23,124.6174902630947,8
2028-06-24,133.70028557417018,11
2028-06-25,111.2576172034871,7
2028-06-26,82.40371292995891,15
2028-06-27,139.74122223398882,9
2028-06-28,89.38058204376071,12
2028-06-29,93.29724437657096,15
2028-06-30,106.84675668979243,8
2028-07-01,131.08320841429548,9
2028-07-02,117.07951953104447,9
2028-07-03,108.29731000723821,10
2028-07-04,109.26577060236212,13
2028-07-05,100.87029337286933,6
2028-07-06,111.16279029037013,13
2028-07-07,49.40879844611394,12
2028-07-08,94.06785081860403,5
2028-07-09,104.82643869833562,7
2028-07-10,76.97971832760986,10
2028-07-11,107.7264663562312,12
2028-07-12,95.91057558027757,12
2028-07-13,135.1095139663098,11
2028-07-14,131.46039450429714,9
2028-07-15,90.68388861763674,17
2028-07-16,96.9832457686661,15
2028-07-17,98.52104868783215,8
2028-07-18,90.96681047680755,11
2028-07-19,103.90049968056253,11
2028-07-20,84.8343586222482,10
2028-07-21,77.38769330124947,11
2028-07-22,112.45422447800537,8
2028-07-23,112.59059168443622,4
2028-07-24,83.91368480680015,18
2028-07-25,117.90710861525199,11
2028-07-26,87.36844541669338,12
2028-07-27,105.06330476075962,8
2028-07-28,116.40688025224912,8
2028-07-29,99.32774870592574,14
2028-07-30,109.09481824282268,4
2028-07-31,89.67140712224857,7
2028-08-01,96.07066833143806,13
2028-08-02,95.88281138239319,13
2028-08-03,85.06843306919522,10
2028-08-04,96.46451673768436,11
2028-08-05,69.02763402272507,16
2028-08-06,90.1769250571579,10
2028-08-07,94.30249013260658,4
2028-08-08,94.8764049500924,7
2028-08-09,95.17005108258442,7
2028-08-10,98.76471600279743,10
2028-08-11,109.58883036172128,7
2028-08-12,117.49034148265045,9
2028-08-13,87.00469546303466,9
2028-08-14,75.93598289221711,10
2028-08-15,79.15911175513794,3
2028-08-16,90.25594157610146,9
2028-08-17,92.96157364366982,14
2028-08-18,84.60007867605086,8
2028-08-19,74.07766671500211,16
2028-08-20,90.87758345051624,10
2028-08-21,103.62853240227943,7
2028-08-22,111.90058931671129,12
2028-08-23,88.85153893783358,11
2028-08-24,91.74004355713132,9
2028-08-25,81.46603382305378,10
2028-08-26,99.37121659250447,4
2028-08-27,83.03142731618371,10
2028-08-28,111.462556264824,14
2028-08-29,64.28267016131778,13
2028-08-30,92.80740655095076,11
2028-08-31,106.02214678383484,7
2028-09-01,103.67669032645009,7
2028-09-02,153.86067327960993,14
2028-09-03,106.99600049135815,13
2028-09-04,79.91890806315979,11
2028-09-05,98.09071505821854,11
2028-09-06,64.47507333067097,7
2028-09-07,98.38800501406479,12
2028-09-08,83.33887885998483,13
2028-09-09,118.30780551120324,8
2028-09-10,89.00919450808931,14
2028-09-11,97.66468168409507,8
2028-09-12,87.28884317191194,16
2028-09-13,134.77702703706663,11
2028-09-14,93.57514467764176,10
2028-09-15,136.65114086958403,13
2028-09-16,116.28303524236533,14
2028-09-17,109.64133454670772,13
2028-09-18,107.3746629463504,9
2028-09-19,107.87594596432503,11
2028-09-20,61.4465484130878,4
2028-09-21,94.42233211698488,11
2028-09-22,116.90315942368643,10
2028-09-23,99.02205633051788,9
2028-09-24,71.8962030639285,13
2028-09-25,98.9519109884506,8
2028-09-26,134.08211032510982,14
2028-09-27,124.93783431069438,11
2028-09-28,98.75991981267937,15
2028-09-29,119.02898554116173,9
2028-09-30,92.66985959263896,8
2028-10-01,65.92256826346562,12
2028-10-02,81.5106802374089,14
2028-10-03,131.25777537016396,14
2028-10-04,94.52013836341392,11
2028-10-05,95.13232041249964,11
2028-10-06,94.00323607450238,9
2028-10-07,138.08273179146013,10
2028-10-08,132.51917830724125,8
2028-10-09,144.3756046689627,9
2028-10-10,96.81909579199898,11
2028-10-11,105.9124897749419,9
2028-10-12,69.66714901158417,7
2028-10-13,129.53868852236548,6
2028-10-14,76.6444089746413,11
2028-10-15,104.33551127525259,7
2028-10-16,78.05394944734311,13
2028-10-17,88.22266346522608,13
2028-10-18,83.254751379006,13
2028-10-19,87.84249478648364,9
2028-10-20,89.21754593702043,14
2028-10-21,89.03462410149845,9
2028-10-22,116.66667823560614,17
2028-10-23,77.9027441387496,8
2028-10-24,104.41082854027734,8
2028-10-25,124.35918304611117,10
2028-10-26,89.73607270973208,9
2028-10-27,85.64162218504796,6
2028-10-28,95.38950749639498,16
2028-10-29,123.59450416721421,5
2028-10-30,103.88215261906716,13
2028-10-31,89.37571410784803,9
2028-11-01,109.67753302376079,8
2028-11-02,77.95415700327153,11
2028-11-03,113.62719020885896,8
2028-11-04,108.17214615403535,11
2028-11-05,93.84383057722232,15
2028-11-06,83.22828403105538,15
2028-11-07,82.26638155433085,8
2028-11-08,110.69634672691821,8
2028-11-09,124.57961004978124,5
2028-11-10,87.25384505942411,12
2028-11-11,109.16773407102968,9
2028-11-12,58.25945962795863,15
2028-11-13,88.30764538685601,12
2028-11-14,99.37882134258196,7
2028-11-15,81.80633166036333,11
2028-11-16,81.26987250420808,11
2028-11-17,86.64440887062227,15
2028-11-18,105.84385456652747,9
2028-11-19,96.2534196318725,11
2028-11-20,55.235375333500556,16
2028-11-21,57.585996947298675,10
2028-11-22,87.86269644285649,4
2028-11-23,109.15373172107104,15
2028-11-24,45.04990314549531,10
2028-11-25,90.00539647696739,11
2028-11-26,89.47504286965157,8
2028-11-27,127.76675556416896,6
2028-11-28,92.29956376574273,7
2028-11-29,107.65977969481857,8
2028-11-30,102.82514280174927,7
2028-12-01,57.38867040385599,5
