Date,Sales,Promotions
2004-02-10,115.14160167024191,0
2004-02-11,67.60725962543363,0
2004-02-12,89.41421084567742,0
2004-02-13,81.56797683437092,0
2004-02-14,84.04570264867978,0
2004-02-15,64.98931763648876,0
2004-02-16,68.27367059007199,0
2004-02-17,81.79972851208659,0
2004-02-18,59.45477442720001,0
2004-02-19,80.601027962296,0
2004-02-20,92.6622911481259,0
2004-02-21,40.30095641133753,0
2004-02-22,85.50550715008696,0
2004-02-23,91.33988138513048,0
2004-02-24,86.24241054526374,0
2004-02-25,68.52953981978258,0
2004-02-26,71.60846664613133,0
2004-02-27,73.69698632835419,0
2004-02-28,73.45447180976295,0
2004-02-29,73.35097161389253,0
2004-03-01,95.62651683104816,0
2004-03-02,77.38186287629699,0
2004-03-03,45.07947281595658,0
2004-03-04,83.39374610398801,0
2004-03-05,100.12576852178871,0
2004-03-06,67.83520277759513,0
2004-03-07,80.78355329577131,1
2004-03-08,64.47601741933615,0
2004-03-09,67.89506826847554,0
2004-03-10,66.35957396563539,0
2004-03-11,67.42354048046599,1
2004-03-12,67.97123829278425,1
2004-03-13,84.44420747754181,0
2004-03-14,82.66493004770425,0
2004-03-15,58.22084179253757,0
2004-03-16,78.93444022155072,0
2004-03-17,50.31033187698782,1
2004-03-18,63.66027597730684,0
2004-03-19,86.29352789300499,0
2004-03-20,80.6033227794431,0
2004-03-21,89.7865382481577,0
2004-03-22,51.54299680820931,1
2004-03-23,55.708358727362636,0
2004-03-24,84.33102994730578,0
2004-03-25,89.6286106122416,0
2004-03-26,78.34717893271528,0
2004-03-27,80.63486020781042,0
2004-03-28,77.26912688439376,0
2004-03-29,90.28340253499229,0
2004-03-30,57.13869668979597,0
2004-03-31,79.91754804215391,0
2004-04-01,72.180162821429,0
2004-04-02,72.87097625124497,1
2004-04-03,56.87946513545843,1
2004-04-04,56.97874314578466,1
2004-04-05,71.41067087294125,0
2004-04-06,77.69369174708378,0
2004-04-07,74.73623689996266,0
2004-04-08,68.94912889282939,0
2004-04-09,66.1313740877368,0
2004-04-10,90.1439125889746,0
2004-04-11,73.6936652211155,1
2004-04-12,68.1462327063941,0
2004-04-13,79.19674841044194,1
2004-04-14,90.84122381326706,0
2004-04-15,86.67029133950456,0
2004-04-16,78.63585465792973,0
2004-04-17,88.66127591266985,0
2004-04-18,54.792840555392246,0
2004-04-19,76.70030185497639,0
2004-04-20,46.2307180758998,0
2004-04-21,85.97344235451834,0
2004-04-22,70.76683128415496,0
2004-04-23,94.31525714778282,0
2004-04-24,69.93079944825637,0
2004-04-25,80.57546296912497,0
2004-04-26,92.64038241501049,0
2004-04-27,90.82736372108111,1
2004-04-28,79.80211407921553,0
2004-04-29,86.24675544772313,0
2004-04-30,93.6532449320485,0
2004-05-01,81.77781491722111,1
2004-05-02,81.4219223155413,0
2004-05-03,87.42731477600324,0
2004-05-04,85.56991623918746,0
2004-05-05,73.15922465178154,0
2004-05-06,81.4702001657536,0
2004-05-07,72.87416105848902,0
2004-05-08,88.76757273977378,0
2004-05-09,80.39485659372988,0
2004-05-10,58.97267379077554,0
2004-05-11,108.23603733410533,1
2004-05-12,84.89781193989839,0
2004-05-13,87.33409440055229,0
2004-05-14,70.49032266865066,0
2004-05-15,55.54351791615311,0
2004-05-16,82.05882831596627,0
2004-05-17,82.43329675485761,0
2004-05-18,72.49705836687977,1
2004-05-19,78.40592595724912,0
2004-05-20,103.25466548871916,0
2004-05-21,83.36531106764173,0
2004-05-22,87.82347152043351,1
2004-05-23,70.11844433440014,0
2004-05-24,75.66844991947515,0
2004-05-25,43.71579460698065,0
2004-05-26,84.65595397634695,0
2004-05-27,87.9744310146274,0
2004-05-28,62.76073458281022,0
2004-05-29,64.22848664738184,0
2004-05-30,63.9986522181458,0
2004-05-31,65.55212986470188,0
2004-06-01,71.77928409806162,0
2004-06-02,82.24594568578512,0
2004-06-03,77.54005078452386,0
2004-06-04,90.46891691569184,0
2004-06-05,53.47977816326865,0
2004-06-06,73.79346486297496,0
2004-06-07,64.70643781701764,0
2004-06-08,76.38812345712937,0
2004-06-09,92.83883633358654,0
2004-06-10,86.63307487944464,0
2004-06-11,74.79633646844798,0
2004-06-12,65.2618070675179,0
2004-06-13,73.21632112193502,0
2004-06-14,83.80003537926018,1
2004-06-15,85.34972487336712,1
2004-06-16,62.66949139952151,1
2004-06-17,101.27855175270544,0
2004-06-18,72.64375650940593,0
2004-06-19,60.8915112360567,0
2004-06-20,67.16078671660594,1
2004-06-21,76.99265402961532,0
2004-06-22,79.91055527626901,0
2004-06-23,54.420153355185946,0
2004-06-24,72.31805850841964,1
2004-06-25,81.80946567722488,1
2004-06-26,54.19758008953291,1
2004-06-27,78.27744275260005,1
2004-06-28,55.51598968337391,0
2004-06-29,84.13815780925292,0
2004-06-30,65.75049019002383,0
2004-07-01,42.64304163154427,1
2004-07-02,65.41208140032505,0
2004-07-03,94.8180161797777,0
2004-07-04,79.35232539046885,0
2004-07-05,60.27317015991599,1
2004-07-06,59.56770187646778,1
2004-07-07,60.28631973769941,1
2004-07-08,44.172640864520325,0
2004-07-09,47.42816124587546,0
2004-07-10,83.81418650450334,0
2004-07-11,67.27009382766528,0
2004-07-12,66.11478601383035,0
2004-07-13,65.76296142824152,1
2004-07-14,56.4485313122581,0
2004-07-15,86.75407440927042,0
2004-07-16,67.12535143351343,0
2004-07-17,52.271052537893304,0
2004-07-18,76.6481255864147,0
2004-07-19,78.59794379637881,0
2004-07-20,78.96267418365774,0
2004-07-21,73.74608268315225,0
2004-07-22,87.89704772755334,0
2004-07-23,68.95387350025327,0
2004-07-24,51.313313504770356,0
2004-07-25,66.86978791187302,0
2004-07-26,57.175162547231096,1
2004-07-27,78.52410914271131,0
2004-07-28,62.4304289235132,0
2004-07-29,77.6842154394255,0
2004-07-30,66.87474346484214,1
2004-07-31,72.34929072451736,0
2004-08-01,46.590045598859106,0
2004-08-02,47.82272236217945,1
2004-08-03,58.00764953819276,0
2004-08-04,53.07854851779187,0
2004-08-05,84.02428198658552,0
2004-08-06,75.94470384308616,0
2004-08-07,74.12752697785002,0
2004-08-08,75.50109397131415,1
2004-08-09,63.60613597085363,0
2004-08-10,65.18622954538466,0
2004-08-11,68.47364744891942,1
2004-08-12,87.2980012238623,0
2004-08-13,64.31921092807067,0
2004-08-14,54.85675974984505,0
2004-08-15,69.3588640793835,0
2004-08-16,58.87020250478048,1
2004-08-17,78.9458189469406,0
2004-08-18,69.3816179009788,1
2004-08-19,58.252615942198965,0
2004-08-20,57.06002042261376,0
2004-08-21,73.89884801391193,0
2004-08-22,60.306907126113025,0
2004-08-23,90.07806027760367,0
2004-08-24,83.13697199480316,0
2004-08-25,84.61218363521887,0
2004-08-26,63.629179799117594,0
2004-08-27,79.58422168435277,0
2004-08-28,79.41881482192537,0
2004-08-29,65.08062694729797,0
2004-08-30,58.636059093156376,0
2004-08-31,69.48000287137367,0
2004-09-01,60.97139817857745,0
2004-09-02,73.9821874785646,0
2004-09-03,48.20167412789863,1
2004-09-04,65.51059171689025,0
2004-09-05,75.8915729523557,0
2004-09-06,41.08498897703405,0
2004-09-07,53.47535099490638,0
2004-09-08,69.60842935022325,0
2004-09-09,62.135379225325835,0
2004-09-10,72.4804079320087,0
2004-09-11,77.84519383238614,0
2004-09-12,61.11345750653589,1
2004-09-13,64.41740890238295,0
2004-09-14,71.26420469916614,0
2004-09-15,51.59179868545913,0
2004-09-16,81.68971836670983,0
2004-09-17,70.48494413614902,0
2004-09-18,70.10673522138053,0
2004-09-19,88.66846683862443,0
2004-09-20,71.78719637838763,0
2004-09-21,65.65771665636223,0
2004-09-22,93.69033431635322,1
2004-09-23,76.15767141519265,1
2004-09-24,62.665299536729904,0
2004-09-25,62.503333986331754,0
2004-09-26,53.593080112133194,0
2004-09-27,61.313351238733965,0
2004-09-28,68.59336255708003,0
2004-09-29,78.33776860823534,0
2004-09-30,81.83579180572718,1
2004-10-01,65.29009454522273,0
2004-10-02,72.4183182373622,0
2004-10-03,56.54933738646321,0
2004-10-04,81.91743526281402,0
2004-10-05,88.11608472896089,0
2004-10-06,72.74967836043858,0
2004-10-07,80.49549588434208,0
2004-10-08,48.819633934845555,0
2004-10-09,45.005613189046244,0
2004-10-10,91.98489570261353,0
2004-10-11,68.44526566238777,0
2004-10-12,53.827251803817745,0
2004-10-13,76.15396209217833,1
2004-10-14,88.48642511964484,0
2004-10-15,94.36178125312411,0
2004-10-16,82.58491965129359,0
2004-10-17,71.55472508534842,0
2004-10-18,64.79994701334384,1
2004-10-19,68.9251243761871,0
2004-10-20,86.08894656743922,0
2004-10-21,79.93300720274712,0
2004-10-22,53.346933120020765,0
2004-10-23,77.42124905500853,1
2004-10-24,45.93161499776933,1
2004-10-25,53.215317166227635,0
2004-10-26,68.88775832807815,0
2004-10-27,49.122658600898944,0
2004-10-28,51.5559097139586,0
2004-10-29,77.22022288878333,0
2004-10-30,81.94138975513691,0
2004-10-31,60.62950360255034,0
2004-11-01,76.63386924062766,0
2004-11-02,72.52607300875577,0
2004-11-03,55.529443461731134,0
2004-11-04,71.13007670164309,0
2004-11-05,79.31286084879949,0
2004-11-06,83.3713065540856,0
2004-11-07,65.85717331558604,0
2004-11-08,34.605447547621516,0
2004-11-09,81.83752733529035,0
2004-11-10,65.26593923576362,0
2004-11-11,98.1304018963452,0
2004-11-12,60.241559515390506,0
2004-11-13,95.09857617536207,0
2004-11-14,88.66209978356359,1
2004-11-15,80.27493056999228,1
2004-11-16,82.56804396545925,1
2004-11-17,76.17916973051602,0
2004-11-18,60.73254787121682,0
2004-11-19,80.89110388287298,0
2004-11-20,89.7994736199353,0
2004-11-21,42.473505686545714,1
2004-11-22,64.7737434909286,0
2004-11-23,70.3913592572088,0
2004-11-24,69.04976979108443,0
2004-11-25,58.104559463381726,0
2004-11-26,83.67338176963007,0
2004-11-27,45.35644865637334,0
2004-11-28,77.80018690845333,0
2004-11-29,67.13363919075769,1
2004-11-30,49.31274289068842,0
2004-12-01,77.12820136867953,0
2004-12-02,74.2000200167561,0
2004-12-03,69.05944874841775,0
2004-12-04,72.69031503577654,0
2004-12-05,58.95944019344974,0
2004-12-06,97.16678495069189,0
2004-12-07,58.223679616175644,0
2004-12-08,47.97205184128173,0
2004-12-09,64.76850752074802,1
2004-12-10,85.76339484161335,0
2004-12-11,71.30295198787546,0
2004-12-12,44.124765942251514,0
2004-12-13,78.31627836539651,0
2004-12-14,50.81782822876574,0
2004-12-15,77.64583585224757,0
2004-12-16,84.20754466232228,0
2004-12-17,109.83078725084638,1
2004-12-18,54.99624376894116,0
2004-12-19,60.88210875590497,0
2004-12-20,84.46860792433829,0
2004-12-21,62.4733166647998,0
2004-12-22,69.79510166327636,0
2004-12-23,53.57764664450167,0
2004-12-24,51.90173764644689,1
2004-12-25,83.50714827458151,0
2004-12-26,64.27582795716279,0
2004-12-27,56.36189872221187,1
2004-12-28,52.498838165788534,0
2004-12-29,77.4177264455391,0
2004-12-30,81.55704845150217,1
2004-12-31,67.96328281431317,0
2005-01-01,69.51332449943773,0
2005-01-02,55.892266150937544,0
2005-01-03,62.57424544137194,0
2005-01-04,77.70327700885802,0
2005-01-05,53.481729649094405,0
2005-01-06,78.96904408913093,1
2005-01-07,78.9081266143908,0
2005-01-08,60.61062742001095,0
2005-01-09,57.082546649643795,0
2005-01-10,52.70324144673718,1
2005-01-11,58.27055650116333,0
2005-01-12,60.55079400876503,0
2005-01-13,62.24001007129886,0
2005-01-14,63.70331960637779,0
2005-01-15,50.384656549777525,0
2005-01-16,68.55841095582245,0
2005-01-17,60.39185332878257,1
2005-01-18,71.40523868311374,1
2005-01-19,33.437806575706574,1
2005-01-20,67.68281467861557,1
2005-01-21,84.61543083089454,0
2005-01-22,52.38983268940249,0
2005-01-23,91.66722742688799,0
2005-01-24,27.575794258380444,1
2005-01-25,68.7238204307586,0
2005-01-26,78.11099425848987,0
2005-01-27,57.17262838823521,0
2005-01-28,58.85043456331102,0
2005-01-29,63.9112310922851,0
2005-01-30,55.24471813391705,0
2005-01-31,65.47242383874152,0
2005-02-01,61.74016890080441,0
2005-02-02,74.59715844505624,0
2005-02-03,81.92276882310153,1
2005-02-04,85.71589546249055,0
2005-02-05,87.94361312652636,0
2005-02-06,69.66420581513769,0
2005-02-07,82.03548036545966,0
2005-02-08,72.83954092128415,0
2005-02-09,48.36193890382047,0
2005-02-10,77.6938046787811,1
2005-02-11,65.98484741052367,0
2005-02-12,85.91058839938458,0
2005-02-13,57.357854849461916,1
2005-02-14,69.69865047482779,0
2005-02-15,85.62328058483847,0
2005-02-16,68.44731158776065,0
2005-02-17,53.37853792123172,0
2005-02-18,93.79506720663409,0
2005-02-19,78.16256495823305,0
2005-02-20,69.97682030845625,0
2005-02-21,71.31913660369631,0
2005-02-22,68.33709753480001,0
2005-02-23,70.47795833712354,0
2005-02-24,73.7847505165937,0
2005-02-25,77.26993031360061,0
2005-02-26,63.765620110729024,0
2005-02-27,54.64889338167613,0
2005-02-28,50.05107414318888,1
2005-03-01,62.75546206170463,0
2005-03-02,73.12809239138497,0
2005-03-03,64.05489405375138,0
2005-03-04,71.66269461128147,0
2005-03-05,59.849490457795035,0
2005-03-06,61.815340024373135,0
2005-03-07,46.98449589895117,0
2005-03-08,54.100084602054444,0
2005-03-09,88.11564861598468,1
2005-03-10,54.47418121333768,0
2005-03-11,64.97445150311525,0
2005-03-12,56.31436916230889,0
2005-03-13,51.48662063635615,0
2005-03-14,56.744770089669885,1
2005-03-15,44.8226022921249,0
2005-03-16,73.60878672210761,0
2005-03-17,72.4904078802931,1
2005-03-18,57.603792142495394,1
2005-03-19,87.93356807370108,0
2005-03-20,61.03633267324557,1
2005-03-21,59.15483255422895,0
2005-03-22,65.29760084953045,0
2005-03-23,48.07106691705309,0
2005-03-24,50.36294834043115,1
2005-03-25,48.22876047191187,1
2005-03-26,89.3185104503959,0
2005-03-27,58.4269401027413,0
2005-03-28,47.35370489503196,0
2005-03-29,76.03882045503738,0
2005-03-30,88.48383046303503,1
2005-03-31,69.64283554923374,0
2005-04-01,50.510648342875534,0
2005-04-02,43.979831976306066,1
2005-04-03,53.613765005909116,0
2005-04-04,39.008112872037046,0
2005-04-05,83.18337113014343,0
2005-04-06,56.0851210034368,0
2005-04-07,63.44956934746299,1
2005-04-08,78.27612456601351,0
2005-04-09,61.460363341387165,0
2005-04-10,81.3344618421036,1
2005-04-11,76.48628929949274,1
2005-04-12,67.38827841332173,0
2005-04-13,65.45763978170194,0
2005-04-14,76.09094768045287,0
2005-04-15,33.24584705788486,1
2005-04-16,60.30950545201111,0
2005-04-17,66.7018621372187,1
2005-04-18,53.81599373626324,0
2005-04-19,46.63892016481593,1
2005-04-20,63.96703816789448,0
2005-04-21,60.71530903254717,0
2005-04-22,74.64657346365199,0
2005-04-23,67.16737803132645,0
2005-04-24,80.96302817115425,0
2005-04-25,67.33228216934641,1
2005-04-26,63.09177747553743,0
2005-04-27,71.5468624344046,0
2005-04-28,46.63917829429353,1
2005-04-29,58.661516720551816,0
2005-04-30,60.005279770826185,0
2005-05-01,59.44791536303772,0
2005-05-02,64.79694444418122,1
2005-05-03,49.93127271566889,0
2005-05-04,61.93472249268888,0
2005-05-05,41.45025369442098,0
2005-05-06,73.98598043127164,1
2005-05-07,48.73838287172431,0
2005-05-08,41.64622415485872,0
2005-05-09,54.3016767674665,0
2005-05-10,73.40571695676113,0
2005-05-11,57.997366499253815,1
2005-05-12,64.60459918301095,0
2005-05-13,55.99146156301428,0
2005-05-14,53.16875946144544,0
2005-05-15,47.75722407880167,0
2005-05-16,53.99925659324728,0
2005-05-17,57.276666087253915,0
2005-05-18,66.66109517960395,0
2005-05-19,80.92715763675524,0
2005-05-20,52.58070932361039,0
2005-05-21,47.7883566452742,1
2005-05-22,43.931378540251714,0
2005-05-23,41.23682888456159,0
2005-05-24,50.27035965611769,0
2005-05-25,77.01512329233721,0
2005-05-26,49.36482860469395,0
2005-05-27,58.25952312426691,1
2005-05-28,82.9112749991254,0
2005-05-29,69.49175926878398,0
2005-05-30,55.88398266367822,0
2005-05-31,82.25111959306912,0
2005-06-01,81.74607204981716,0
2005-06-02,46.91613720625729,0
2005-06-03,70.0723909806227,0
2005-06-04,82.95435401007403,0
2005-06-05,41.61217753534294,0
2005-06-06,70.72470442930423,0
2005-06-07,58.4006436695728,0
2005-06-08,68.81119589055643,0
2005-06-09,44.62841178042025,0
2005-06-10,57.53219570349861,0
2005-06-11,74.34159430785795,0
2005-06-12,44.21805214928774,0
2005-06-13,70.1763519061334,0
2005-06-14,39.65500654322257,0
2005-06-15,69.49171856154197,1
2005-06-16,58.659439205319536,0
2005-06-17,71.14382368515169,0
2005-06-18,46.14996455757482,0
2005-06-19,64.03765461209848,0
2005-06-20,76.89579149780222,0
2005-06-21,56.753602935122764,0
2005-06-22,37.8644559679701,0
2005-06-23,55.207372182724846,0
2005-06-24,59.37291308329401,0
2005-06-25,54.67446968154395,1
2005-06-26,87.96457367419515,0
2005-06-27,73.66697064107844,0
2005-06-28,85.09359403322057,0
2005-06-29,71.65418977099111,0
2005-06-30,47.70760462977499,1
2005-07-01,43.690163912612164,0
2005-07-02,49.101532245236626,0
2005-07-03,51.56489894725851,0
2005-07-04,69.35694154817664,0
2005-07-05,72.97087864347392,1
2005-07-06,72.24506690401657,1
2005-07-07,55.93315893455507,0
2005-07-08,55.47790526936599,1
2005-07-09,52.66017754612129,0
2005-07-10,84.61424191292846,0
2005-07-11,61.57094898146204,0
2005-07-12,88.4034868937638,1
2005-07-13,73.55792941902156,0
2005-07-14,77.36606681875739,0
2005-07-15,39.06886230222768,1
2005-07-16,27.875724380902383,0
2005-07-17,76.40818712222958,1
2005-07-18,43.73313835964881,0
2005-07-19,66.90153205703355,0
2005-07-20,37.389412812437826,1
2005-07-21,47.54789777844479,0
2005-07-22,62.46321400555,0
2005-07-23,59.97610757910476,0
2005-07-24,75.71360478447608,0
2005-07-25,50.86582412546203,1
2005-07-26,32.0706943669381,0
2005-07-27,74.33298175414228,0
2005-07-28,51.63217389162676,0
2005-07-29,56.22890004834985,0
2005-07-30,46.98540633664006,0
2005-07-31,45.1359944956525,1
2005-08-01,69.72092974052136,1
2005-08-02,56.54423113609394,0
2005-08-03,51.66285886377854,0
2005-08-04,82.4563205721926,0
2005-08-05,51.28675506763624,0
2005-08-06,66.80497484055464,1
2005-08-07,72.50625601047429,1
2005-08-08,49.669231195220014,0
2005-08-09,66.30288235520763,1
2005-08-10,63.44810398559298,0
2005-08-11,66.21358571539352,0
2005-08-12,49.15038000553054,0
2005-08-13,52.993249021802725,0
2005-08-14,89.35165349292271,1
2005-08-15,81.18792974812843,0
2005-08-16,69.19050018799622,0
2005-08-17,86.79155304562316,0
2005-08-18,56.63912570301152,0
2005-08-19,57.16481317688164,1
2005-08-20,70.9550162099301,0
2005-08-21,51.172779406590564,1
2005-08-22,70.76586572734493,0
2005-08-23,67.25579425492045,0
2005-08-24,57.585145129019395,0
2005-08-25,58.0603571235246,0
2005-08-26,58.3888438494271,0
2005-08-27,53.77089541800461,0
2005-08-28,65.90577023549594,0
2005-08-29,48.178036406915965,0
2005-08-30,58.348735867135176,0
2005-08-31,33.90679864044528,1
2005-09-01,43.81170130820133,0
2005-09-02,59.09437810322949,0
2005-09-03,56.50257358995571,0
2005-09-04,86.67665616742296,0
2005-09-05,49.70024793105207,0
2005-09-06,62.03255843472722,1
2005-09-07,39.06959919355722,1
2005-09-08,45.964210216878996,0
2005-09-09,44.83097515189908,0
2005-09-10,74.70426990019448,0
2005-09-11,61.99241953836776,0
2005-09-12,57.09547315171899,0
2005-09-13,27.01095326535843,0
2005-09-14,23.96379771404662,0
2005-09-15,67.36076232386719,0
2005-09-16,29.153222083367943,0
2005-09-17,53.07226501113047,0
2005-09-18,60.63246061695494,0
2005-09-19,68.55941127100795,0
2005-09-20,40.299101169286104,0
2005-09-21,76.23001247118002,0
2005-09-22,50.33137253936221,0
2005-09-23,54.68490911984164,0
2005-09-24,91.06776094240558,0
2005-09-25,57.06741788434239,0
2005-09-26,71.4989253563263,0
2005-09-27,65.98352579344417,0
2005-09-28,44.94859728370743,0
2005-09-29,81.40871817394017,0
2005-09-30,49.855856387979955,0
2005-10-01,33.15849424780322,1
2005-10-02,33.93104714210479,0
2005-10-03,76.00342333418926,0
2005-10-04,44.43944134433422,0
2005-10-05,60.04875669258238,0
2005-10-06,64.57347770881256,0
2005-10-07,48.737250075163665,0
2005-10-08,48.88377279223661,0
2005-10-09,53.485394122190016,0
2005-10-10,62.32429321532044,0
2005-10-11,61.2808724811504,0
2005-10-12,85.14607749729137,1
2005-10-13,52.2757919514181,1
2005-10-14,78.94164679440432,0
2005-10-15,46.78435016692559,0
2005-10-16,85.0982880863648,0
2005-10-17,44.240693527652894,0
2005-10-18,29.8493760409582,1
2005-10-19,49.84642710776746,0
2005-10-20,49.67653547888178,0
2005-10-21,60.15169484755471,0
2005-10-22,69.4213656427722,0
2005-10-23,48.1895460035805,0
2005-10-24,61.98098912287747,0
2005-10-25,48.10659096004838,0
2005-10-26,58.06634631429897,0
2005-10-27,26.19882062145104,1
2005-10-28,10.802007431720156,0
2005-10-29,56.54312720557142,1
2005-10-30,43.63381553827043,0
2005-10-31,52.9191933381933,0
2005-11-01,64.97017899815117,1
2005-11-02,50.879272974414874,0
2005-11-03,64.01888280539053,0
2005-11-04,83.30696384994528,0
2005-11-05,47.730453903192824,1
2005-11-06,72.49664066851095,0
2005-11-07,51.161823157386856,0
2005-11-08,36.44895736328175,0
2005-11-09,51.79193681371144,0
2005-11-10,44.61383981562541,0
2005-11-11,53.74294457935139,1
2005-11-12,69.26992036621728,0
2005-11-13,77.03264623878523,0
2005-11-14,85.1748525658735,0
2005-11-15,57.437941649141635,1
2005-11-16,66.77666447684865,1
2005-11-17,43.829760547293645,1
2005-11-18,36.83338331205818,1
2005-11-19,55.0874991153688,0
2005-11-20,78.24519386115419,0
2005-11-21,57.60558655389966,0
2005-11-22,80.65319347977828,1
2005-11-23,59.160220173801044,0
2005-11-24,59.77040861996092,0
2005-11-25,54.957738433458886,1
2005-11-26,59.899766071416,0
2005-11-27,65.85348296121848,0
2005-11-28,58.8474757046762,1
2005-11-29,64.68723892267228,1
2005-11-30,55.62319862175415,0
2005-12-01,44.02445770048526,0
2005-12-02,51.155858942601824,0
2005-12-03,46.94898427690392,0
2005-12-04,54.117213407076754,0
2005-12-05,81.87423319469737,0
2005-12-06,16.9918831881033,0
2005-12-07,60.27913124685576,0
2005-12-08,40.26455364588675,0
2005-12-09,49.24841558841612,0
2005-12-10,48.87487329207158,0
2005-12-11,46.52568687089895,0
2005-12-12,55.85083926606664,0
2005-12-13,67.9100322083817,0
2005-12-14,56.06600144888853,0
2005-12-15,63.64832387541931,0
2005-12-16,61.25998801560789,0
2005-12-17,79.23440032222304,0
2005-12-18,46.68189081583144,1
2005-12-19,70.91161065486544,0
2005-12-20,73.07918237715711,0
2005-12-21,66.96870206524417,0
2005-12-22,79.39325739744778,0
2005-12-23,59.457778477976454,1
2005-12-24,50.49509821761026,0
2005-12-25,45.89029101400638,0
2005-12-26,59.7359034266013,0
2005-12-27,51.66276196284448,1
2005-12-28,50.35839727333154,1
2005-12-29,100.9573858190031,0
2005-12-30,68.30623102114139,0
2005-12-31,69.08009874879858,0
2006-01-01,41.333024290927696,0
2006-01-02,63.8692403054544,0
2006-01-03,51.95326211031626,0
2006-01-04,60.52521775770582,1
2006-01-05,48.27053572297167,0
2006-01-06,59.90688031310451,0
2006-01-07,80.72712816645232,0
2006-01-08,62.11071393396688,0
2006-01-09,58.693059637254194,0
2006-01-10,50.93417450868402,0
2006-01-11,67.77388195361132,1
2006-01-12,61.13024097824687,1
2006-01-13,57.34506882369141,0
2006-01-14,47.867639295345896,0
2006-01-15,62.17558889035947,0
2006-01-16,56.30692131894807,0
2006-01-17,77.6561974932198,0
2006-01-18,64.57834292354386,1
2006-01-19,76.0829160616231,0
2006-01-20,62.55606230137812,0
2006-01-21,63.503581085789435,0
2006-01-22,62.10217572297172,1
2006-01-23,46.352357832004934,0
2006-01-24,37.23465176982783,0
2006-01-25,51.258340632681715,0
2006-01-26,65.02585809464694,0
2006-01-27,61.261206287341146,0
2006-01-28,51.402053379244656,1
2006-01-29,49.699134387364566,1
2006-01-30,40.12019730042014,0
2006-01-31,76.18030207181691,1
2006-02-01,91.96945798890765,0
2006-02-02,42.91244335521843,0
2006-02-03,53.84715850645867,1
2006-02-04,77.64915027700934,0
2006-02-05,49.85182215986912,0
2006-02-06,62.397048735090195,0
2006-02-07,55.88164246572515,0
2006-02-08,60.794080528647896,0
2006-02-09,66.35030674415593,0
2006-02-10,59.75447191182387,0
2006-02-11,80.2543033683811,0
2006-02-12,38.971948193495265,0
2006-02-13,68.57044905349396,1
2006-02-14,50.4482426864082,1
2006-02-15,53.95825448054556,0
2006-02-16,49.53109238784509,0
2006-02-17,42.29092503909674,1
2006-02-18,64.71359487351994,1
2006-02-19,59.071615365078266,0
2006-02-20,55.80613489642439,0
2006-02-21,63.38035783125094,0
2006-02-22,89.51180809238107,1
2006-02-23,48.91561374472336,1
2006-02-24,81.3341355675148,0
2006-02-25,69.63723372612152,1
2006-02-26,45.82627504999119,0
2006-02-27,64.48514462457216,0
2006-02-28,56.450075923778385,0
2006-03-01,74.1474885274738,0
2006-03-02,63.92576166958188,0
2006-03-03,68.54479437384023,0
2006-03-04,65.22325935887662,0
2006-03-05,51.29549528861219,0
2006-03-06,76.05815486799139,0
2006-03-07,43.65726193517006,0
2006-03-08,48.17113722195026,0
2006-03-09,51.42732286222563,0
2006-03-10,85.30909922796401,0
2006-03-11,49.88716686549493,1
2006-03-12,43.45950059937981,0
2006-03-13,36.656700391870615,0
2006-03-14,48.58173575432302,1
2006-03-15,58.441532559712094,0
2006-03-16,77.93638343465905,1
2006-03-17,58.18227180162864,0
2006-03-18,48.729364984663604,0
2006-03-19,46.64041133283531,0
2006-03-20,46.95068002115035,0
2006-03-21,67.39363082899403,0
2006-03-22,64.94341267084032,0
2006-03-23,60.474597165816405,1
2006-03-24,37.98099936602074,1
2006-03-25,62.67305918649774,0
2006-03-26,50.90658358092097,0
2006-03-27,55.17654956134542,0
2006-03-28,53.5545656665007,1
2006-03-29,41.25082754711243,1
2006-03-30,72.43905952827832,1
2006-03-31,49.27520248805235,0
2006-04-01,59.29008166568451,0
2006-04-02,58.393682078381346,0
2006-04-03,43.91355967158273,0
2006-04-04,34.723993601556664,0
2006-04-05,43.9727405805948,1
2006-04-06,56.08708172349978,0
2006-04-07,68.90758605868437,0
2006-04-08,72.05142064223206,0
2006-04-09,32.940635077283275,0
2006-04-10,59.975629444710016,0
2006-04-11,65.22704498039784,1
2006-04-12,55.81941708575074,1
2006-04-13,49.500047637697776,0
2006-04-14,66.72387835330322,1
2006-04-15,47.56796536694665,1
2006-04-16,43.96628704524777,1
2006-04-17,67.72803689466949,0
2006-04-18,42.73307474830815,0
2006-04-19,54.00511674588747,0
2006-04-20,66.89057329025005,0
2006-04-21,37.68503167831992,0
2006-04-22,58.251369187959604,0
2006-04-23,55.1106583125656,0
2006-04-24,55.72870234322349,1
2006-04-25,32.31188361145058,0
2006-04-26,33.852946786506806,0
2006-04-27,70.43177059183093,0
2006-04-28,26.29985707493279,0
2006-04-29,45.80450040512747,1
2006-04-30,43.815032613178886,0
2006-05-01,52.10176633275095,0
2006-05-02,47.9121221560191,1
2006-05-03,81.27974497655892,0
2006-05-04,56.49096554312296,0
2006-05-05,47.7461591520219,0
2006-05-06,49.800800258156016,0
2006-05-07,53.210926951532,0
2006-05-08,54.94367193618959,0
2006-05-09,52.39788036939058,0
2006-05-10,42.74215916574052,1
2006-05-11,49.99040190489315,0
2006-05-12,43.01731766227382,1
