CustomerID,Age,SpendCategory,TransactionAmount,ProductCategory
79370,34,Low,238.6639446571888,Home
58945,52,High,88.3681397646739,Clothing
84435,38,Low,249.71495869347012,Beauty
49978,26,Low,148.0357951155445,Electronics
34996,34,Low,180.38797938460945,Electronics
81340,49,Medium,398.334891014096,Electronics
66809,65,Medium,211.61631073533513,Home
83269,55,High,495.1450769972854,Electronics
43020,45,Medium,359.440578979162,Beauty
19190,35,Medium,309.2860546169089,Electronics
89658,23,High,148.08587878702704,Home
81363,23,Low,315.5055984483681,Electronics
29939,34,High,617.7456365169743,Beauty
18484,27,Medium,103.23895114369661,Beauty
67512,19,Low,148.02235335179645,Home
37357,50,High,376.638895374689,Home
83088,60,Low,62.312569308691046,Beauty
59188,42,Medium,343.04475917025496,Beauty
76980,55,Medium,103.90483807168694,Beauty
32406,18,High,499.10999109040324,Beauty
63543,33,Low,376.7405032335539,Home
69711,43,Medium,1218.6324973566961,Clothing
34288,58,Low,283.68188642448695,Clothing
17793,29,High,469.2615327043007,Electronics
16677,26,High,206.89398698861692,Beauty
65869,30,High,274.3360443401015,Electronics
66335,24,Medium,65.8410144376708,Home
23268,18,Medium,160.15908805494314,Electronics
20634,48,Medium,367.5197618291833,Electronics
16420,52,Medium,370.09260846532396,Electronics
63896,41,High,456.4958133825538,Electronics
79914,20,Medium,476.63033165837606,Clothing
93582,36,Medium,111.34792081093178,Clothing
76534,21,Medium,873.2777800461046,Beauty
14302,45,High,103.26407378915847,Beauty
71290,61,High,474.2403168103202,Electronics
17830,47,Medium,715.1847492252385,Beauty
28908,53,Low,146.74557404931818,Electronics
82271,59,Low,151.3631240140747,Electronics
42898,21,Medium,220.1669381519773,Home
73887,40,Medium,648.3550499726721,Clothing
55191,28,Medium,174.58029535651102,Electronics
87145,21,High,487.1311570247035,Home
53177,28,Low,233.17705791370997,Clothing
62168,66,High,326.67196779806847,Beauty
47062,41,Low,588.5398120078376,Beauty
50903,69,High,307.71107791445877,Clothing
63986,37,High,313.9059903397483,Clothing
33599,62,Medium,68.73971915712468,Electronics
34373,34,Medium,272.8737564773706,Beauty
21004,30,Medium,470.4354622846043,Clothing
52477,34,High,366.5505673216733,Electronics
59157,68,Medium,838.668310063502,Electronics
67355,69,High,538.4569013957268,Clothing
12150,32,High,420.7513375736646,Electronics
33226,21,Medium,533.050176329235,Home
89680,35,Medium,486.8233602127579,Home
96442,60,High,100.01630391491942,Home
87994,26,Low,693.5139311528777,Beauty
71528,65,Low,234.08791277920935,Clothing
41435,20,High,521.0523205550072,Home
74950,44,Medium,100.30662564091092,Beauty
37994,35,Medium,1161.7077224818554,Clothing
64102,34,Medium,349.5796115003786,Electronics
62434,27,High,113.68245909287367,Electronics
17892,54,Medium,397.12229982410946,Clothing
81089,46,Low,596.5934438154565,Clothing
29988,64,Low,828.0243085293586,Electronics
82690,69,Medium,433.79688835533597,Clothing
49907,67,High,436.8500050427545,Beauty
25479,22,Low,492.3133467975413,Clothing
95902,64,Medium,214.40774574685156,Electronics
75713,23,Medium,281.45972410033374,Beauty
20802,57,Low,673.2102922120306,Beauty
17774,52,High,357.517261564184,Home
26625,22,High,550.6126241929298,Electronics
52339,67,Low,138.9895853697897,Electronics
85324,32,High,180.66026761672327,Beauty
23749,44,Medium,312.81444612512814,Clothing
70873,61,High,936.2581758640888,Clothing
56521,68,Low,613.3732291470492,Electronics
85732,56,Low,248.99775473054748,Electronics
66547,50,Low,502.6078204472466,Home
76836,41,Medium,207.88827257699145,Electronics
70433,38,Medium,425.8898872544224,Beauty
99398,19,Medium,768.7377221553032,Electronics
64069,36,Low,490.42566949825203,Beauty
40591,62,High,138.4202105512273,Beauty
98563,69,Medium,371.57501864488063,Beauty
69132,35,Low,159.457361266338,Electronics
24384,27,Low,427.71760526899334,Home
49005,62,Medium,72.20774896779541,Beauty
96946,54,High,566.0671819002746,Beauty
36348,40,Medium,242.22786250244206,Electronics
46573,62,High,615.8867070679615,Beauty
12214,58,Low,199.73092604890496,Home
40973,18,Low,87.5774290538045,Home
34632,23,Low,662.8805951237028,Beauty
65301,18,High,443.0046082087399,Electronics
26621,35,Medium,366.7247746283741,Beauty
10732,44,Medium,599.2032416943917,Home
57693,65,High,504.01046400157907,Clothing
32547,57,Medium,464.0610989130925,Home
95809,55,High,386.25968344468936,Clothing
65671,62,Medium,749.5744464513218,Clothing
12454,34,Medium,327.8491812631743,Clothing
39487,43,High,51.4225438939817,Beauty
40689,30,Medium,448.47496445969216,Electronics
32607,27,Low,20.61393418974786,Electronics
55265,55,Low,361.0651992649101,Beauty
21575,43,High,810.2968903034777,Home
77960,48,Medium,450.01417458406,Beauty
48951,40,High,369.133769748614,Electronics
62576,67,High,397.3299731019504,Home
26469,37,Medium,87.8431417172752,Electronics
60730,40,Low,422.06788467014746,Beauty
21678,62,Low,159.66143091078882,Beauty
81237,44,Medium,197.9258194245729,Beauty
70771,32,Low,337.61381193078626,Beauty
95634,55,High,715.9113569591664,Home
55699,28,High,294.64306224119673,Electronics
25002,25,High,120.83006264421368,Home
38389,31,Low,377.0931573719872,Beauty
94328,30,Medium,342.8879460042231,Clothing
57971,39,Medium,514.0010161643244,Home
39421,51,High,840.4133293629318,Clothing
98238,18,High,263.02275048034494,Clothing
16971,54,High,173.47776002527812,Home
29235,49,Low,544.3781052324878,Clothing
85693,28,Medium,196.97046211335555,Electronics
62393,27,Medium,411.2965075015171,Home
77066,47,Low,408.59968438835807,Electronics
10774,29,Medium,214.23433153762684,Beauty
61613,59,High,706.8454815606391,Electronics
17985,58,Medium,507.742896654158,Beauty
18307,51,Medium,383.8409703560256,Beauty
82878,42,Low,161.59514699118768,Home
73196,53,Medium,49.890052866714385,Beauty
40119,21,High,1009.0038633123029,Electronics
97167,38,Low,160.25928588609364,Beauty
66808,47,Low,158.69902192837563,Home
93269,55,Low,240.85183828666862,Beauty
61897,29,High,232.2607686394086,Beauty
70587,56,Medium,357.5792854148277,Home
56278,42,Low,151.1643394687057,Electronics
29231,36,High,41.138643865915405,Home
76162,19,High,1078.5375928157107,Home
40028,39,High,205.96374733906003,Home
41143,47,Medium,378.23073212409383,Beauty
56392,68,High,1280.0190356822206,Electronics
55578,53,Medium,73.92934850924269,Beauty
33975,20,Low,814.496496501208,Beauty
68983,40,Low,312.1474260092588,Home
37521,21,Medium,243.41087249375576,Beauty
89795,45,High,658.439372771072,Clothing
20613,31,Low,644.0497994103596,Beauty
67580,23,Medium,764.962795864494,Beauty
29441,23,High,261.67079694024005,Clothing
81403,58,Low,703.9553921209596,Beauty
68311,54,Medium,798.4736331955565,Beauty
65088,24,High,170.7462269420469,Clothing
99125,30,High,418.86514355302984,Electronics
86559,18,High,652.8500590109759,Electronics
97927,41,Medium,165.21815762036266,Electronics
84747,51,Medium,574.7085365130622,Home
42506,69,High,298.4115029308505,Home
77542,27,High,416.7803987501447,Electronics
19033,23,High,448.42912137221174,Beauty
72074,21,High,242.9809384286942,Electronics
44971,25,High,380.76339958952906,Clothing
25064,63,High,143.34554367762996,Clothing
74705,65,Low,418.1962036875003,Beauty
65935,32,High,713.7784976609964,Clothing
71105,62,Medium,416.41702910083495,Clothing
78733,29,Medium,162.5748336748647,Electronics
33790,56,Medium,257.0955274769385,Electronics
52024,64,Medium,451.7771885112067,Clothing
55241,23,Low,1001.2539387959972,Clothing
28892,38,Low,128.7269982295759,Beauty
44486,63,Medium,504.2883336766659,Clothing
40084,49,Medium,366.6087657282892,Electronics
21524,49,Medium,302.3480505950344,Electronics
91301,44,Medium,316.24224342027446,Electronics
12593,64,Medium,89.30066928057745,Home
43466,28,Low,346.14927335836194,Electronics
83104,39,Low,754.0944639578372,Home
65602,53,Low,246.49291630529717,Electronics
68288,40,High,1145.5906721049728,Electronics
11225,54,Medium,46.760437632656796,Beauty
88716,40,Medium,162.36687492046232,Home
72060,44,High,1012.1992456428694,Clothing
77764,51,Medium,286.0007081948728,Clothing
20648,37,High,967.1238528355556,Beauty
14948,32,High,404.2970115421565,Beauty
41696,59,High,545.0593086257206,Home
30186,21,High,316.7162147528881,Home
78635,46,Medium,483.2577184852397,Beauty
55926,57,High,579.1534176792015,Home
27922,28,Medium,788.7197711925098,Beauty
68912,66,High,549.456120479887,Electronics
70614,24,Low,466.6364672528996,Beauty
41568,28,Medium,967.7153238507013,Home
16978,59,High,132.92784516280938,Electronics
22098,50,High,52.46319243613006,Beauty
43313,47,High,159.15593197054974,Home
73239,49,Low,863.1796858991576,Home
51143,57,Medium,203.16190656138815,Home
59989,54,Low,210.17085915414998,Beauty
93308,30,Low,503.2516019601185,Beauty
66317,24,Low,426.2565864262637,Clothing
69285,41,Medium,76.3562171690715,Beauty
24240,28,Low,350.7694503646974,Beauty
27841,48,Medium,547.58484214538,Home
86998,61,Medium,254.3674462006166,Electronics
29184,31,High,120.56769638556688,Clothing
46071,61,Low,166.47677980562835,Clothing
36029,43,Low,202.36744367974282,Clothing
33670,18,Low,122.98910050041553,Clothing
17489,23,Medium,497.7269771769206,Clothing
93092,48,Medium,545.6977946008036,Clothing
25767,60,Medium,596.9251018645261,Home
77247,60,Low,537.0107554935677,Home
35356,29,Medium,675.2058253565613,Beauty
33871,18,Medium,322.2001043774529,Clothing
92948,69,Medium,138.0077070604243,Beauty
58164,69,High,398.377464268095,Clothing
63301,23,Medium,205.21147988051962,Beauty
79919,46,Low,532.1509979070938,Beauty
17451,47,Medium,242.01244907830826,Beauty
52028,30,High,664.2131679350142,Electronics
68176,47,Medium,106.12605911816195,Electronics
65242,29,Medium,381.8457977414725,Clothing
73529,27,High,470.126795559897,Electronics
46256,56,Low,163.11698740233803,Electronics
13212,27,High,531.0253304610123,Home
76452,35,Medium,295.53800691347436,Home
35146,23,Medium,78.01079116779455,Electronics
37375,25,Medium,355.5689985915543,Home
61246,37,Medium,126.27041584917463,Electronics
21430,58,Low,662.2107692953545,Beauty
88295,33,Medium,209.17703885827055,Beauty
48810,19,Medium,275.5927813409888,Beauty
51580,28,High,197.9030093371274,Home
39348,41,Low,200.68085413634225,Clothing
90241,36,High,239.88917786479576,Clothing
49499,21,Medium,182.13127415348396,Beauty
40726,20,Medium,38.798639746839235,Electronics
87075,32,Medium,306.542919776194,Electronics
68958,57,Low,1140.2421840640623,Electronics
13698,21,Medium,134.66861994370592,Home
42969,60,High,445.82933550556703,Electronics
14237,34,High,324.7919354097095,Beauty
91870,26,Low,298.9233013868361,Home
29553,42,Medium,497.9394644959262,Clothing
12864,18,Medium,57.39262791031584,Clothing
49128,57,Medium,501.7236839131559,Clothing
25326,19,Low,206.51393656146095,Home
15412,62,Low,435.1470855234347,Home
66827,50,Medium,126.76581216736538,Clothing
19349,39,High,104.48571999269825,Home
61461,59,Low,415.5129035827509,Home
43144,29,Low,879.88610820085,Electronics
83933,44,High,785.3663526829195,Home
87452,28,High,464.0661090967601,Beauty
25372,59,Medium,740.0433143194833,Home
72586,31,Medium,436.3912371419051,Electronics
46431,31,Medium,727.581371099919,Clothing
73182,57,Medium,288.2603908836105,Clothing
32678,60,Low,772.1058248846734,Electronics
43828,39,High,234.89601002038975,Clothing
73352,26,Medium,48.31784745515771,Clothing
70167,32,High,880.0878765620124,Clothing
64745,50,Medium,232.41073410432148,Beauty
31947,36,High,657.9751221616275,Clothing
80660,48,Medium,234.45932710586362,Home
51849,35,High,108.29625412576624,Clothing
93482,29,Medium,527.542840241438,Home
29579,57,Low,297.33778120025283,Home
41658,54,Medium,182.94452746968835,Clothing
19250,62,High,270.99828440685553,Electronics
40163,66,Medium,31.621282255736034,Home
37122,18,Low,12.091098891207036,Electronics
67855,51,Low,433.85161809438335,Beauty
85574,24,Medium,81.36723766015785,Clothing
79948,19,High,810.1249235474266,Clothing
14398,39,High,39.94510984710826,Electronics
38236,21,High,636.9556555623716,Beauty
63329,62,High,146.8964516974458,Home
10657,63,Low,534.452373612192,Home
65488,37,Low,182.59460440584908,Beauty
73711,20,Medium,211.04072648504118,Home
64262,26,High,262.40537638183406,Home
55400,35,Medium,1527.392771989725,Beauty
27492,33,Low,242.87313792053146,Clothing
43754,68,Medium,447.41962112842157,Home
97946,69,Medium,185.79047624417166,Beauty
67199,26,High,243.0658815714983,Clothing
83938,36,Low,192.12320943718956,Home
19106,23,Low,84.50456746864833,Clothing
99359,61,Medium,394.24764716494053,Beauty
43273,32,Low,330.3917926706119,Home
36433,23,High,207.24987411723413,Electronics
96108,22,Medium,320.20847544957905,Beauty
53197,46,Low,194.6513174134571,Home
21105,63,High,264.6746217457719,Beauty
94921,44,Low,909.7440894732804,Home
41741,68,High,177.50102020125846,Electronics
59412,67,Medium,322.32847019919484,Clothing
68053,62,High,721.0408159203869,Home
11951,58,Low,322.1838969911729,Electronics
12370,69,Medium,113.72777946101785,Home
58068,43,Low,571.1640748806004,Beauty
51047,45,Medium,57.99940437434476,Clothing
32867,49,Low,1065.7413501222684,Home
87117,42,Medium,658.5997298141406,Clothing
78270,24,Medium,245.92069282568323,Beauty
77792,47,High,308.69015431069505,Beauty
60224,48,Medium,321.21358936837254,Clothing
65094,29,Medium,363.3333601484057,Electronics
20502,26,High,462.3209913484395,Beauty
59130,51,Medium,426.3377803500596,Home
46045,20,Low,79.57288944367492,Home
79505,54,High,383.6179217383471,Beauty
77024,67,High,447.8691559521746,Electronics
36234,45,Medium,844.1198888748011,Clothing
53027,63,High,309.5955827980692,Electronics
20807,39,Low,272.9237386742419,Electronics
53977,43,Medium,281.8064127293162,Electronics
97130,36,Medium,279.95269391715925,Beauty
74840,38,Medium,295.6808460169948,Clothing
91583,54,Low,154.2896549411237,Beauty
19788,27,Low,317.61686899197963,Clothing
26749,33,Low,262.3856209301891,Home
53491,41,High,196.36727564589833,Electronics
29435,42,High,320.76307400855586,Beauty
43551,69,Medium,502.8176327074454,Electronics
17159,43,Medium,237.60306799325147,Home
55129,18,Medium,447.63170570137447,Clothing
59389,21,High,322.5496275696454,Beauty
87611,54,Low,136.15833720538123,Clothing
52945,60,Low,166.28344374002506,Home
11462,31,Medium,733.8646002740944,Beauty
73220,41,Low,204.2905464065548,Beauty
75344,44,High,854.5612915823242,Home
68215,60,Low,517.8259798729642,Home
19413,44,Medium,427.72446359505614,Home
28050,41,Medium,575.4013167198832,Electronics
21628,57,Low,164.14106690748596,Beauty
49064,18,Medium,480.5950760195548,Clothing
44424,56,Medium,1075.0391084363657,Beauty
43899,30,High,196.40062082286724,Beauty
41247,37,High,654.8803832643373,Electronics
76346,55,Low,270.35413558855043,Clothing
75591,53,Medium,307.98377041580943,Clothing
29907,29,Low,320.4084849107546,Beauty
33943,22,High,71.29084750747052,Beauty
29046,22,High,68.46311486435695,Clothing
78815,34,High,516.1537798685308,Home
11533,55,Low,185.52845311362685,Clothing
27046,27,High,286.4795487402647,Clothing
95765,33,Medium,707.591496353663,Home
57403,41,High,198.17796573899403,Home
62175,46,Low,124.21264178892545,Beauty
72742,31,High,616.2984808618849,Electronics
67487,27,Low,712.5182036628086,Home
34291,46,Medium,322.9599907392643,Electronics
88052,45,High,202.90050773212238,Beauty
91160,34,Low,569.1144504324479,Home
49377,22,Medium,351.22132385693436,Beauty
12004,19,Medium,137.97391744806274,Beauty
54729,53,High,272.8827132246081,Electronics
80970,67,Medium,109.8937159874672,Clothing
47014,57,Medium,295.6846948218918,Beauty
51312,63,Low,563.592187609346,Home
61126,62,Low,604.3257945221412,Electronics
68477,56,Low,173.35618560261233,Clothing
14561,26,High,93.20055925109176,Clothing
43831,53,Medium,454.9395749294885,Electronics
76931,22,High,191.72952325073393,Clothing
68892,32,High,419.4473525280213,Electronics
60682,26,Low,115.60004989376998,Clothing
10052,42,Medium,331.0414704112704,Clothing
29535,67,High,288.7367365350092,Beauty
65016,45,High,408.5395703290054,Home
73838,44,High,180.76041983365087,Clothing
97590,63,High,133.9050506341439,Clothing
45554,64,Low,74.62194102755436,Home
24675,50,High,116.54153898757687,Home
43912,68,Low,418.87960942826277,Home
12112,50,Medium,199.7036865944716,Clothing
23751,55,High,186.74734145753646,Beauty
43063,25,Low,594.8855777561446,Beauty
37565,21,Low,324.5003395135798,Home
60732,65,High,54.92466223420194,Electronics
77961,60,Low,796.5198415164305,Clothing
82755,53,High,94.47341270074335,Beauty
78163,60,Low,1135.742493399368,Electronics
47573,48,Low,514.1759004684404,Electronics
26365,27,Medium,134.30417378483892,Electronics
71506,66,High,371.2510143066671,Beauty
68937,58,Medium,1132.7519638203482,Clothing
89735,59,Low,312.92746706602856,Clothing
99538,25,High,97.58252430889279,Electronics
18701,47,Medium,404.51881974587377,Clothing
17935,31,High,201.47420877963705,Clothing
61043,62,High,348.6276154601487,Beauty
27845,52,Medium,106.63114242392082,Electronics
82456,63,Medium,146.65398135448316,Clothing
89797,63,Medium,297.663029067595,Home
93919,20,Low,295.76339613787917,Clothing
44738,46,Medium,648.5424746062341,Clothing
11551,33,Medium,1065.1128766047461,Electronics
95771,27,Low,96.32460479465796,Clothing
26485,21,Medium,214.2347357941414,Electronics
50851,69,High,209.14953201020015,Beauty
93380,67,High,284.89021989999225,Home
35309,21,High,164.6504362351309,Beauty
37010,19,Low,57.55709750423552,Beauty
77355,28,Medium,395.5222838563296,Beauty
27540,32,High,398.4178400077116,Home
14934,28,Low,523.2527407799446,Electronics
84232,40,Low,908.9344503891084,Electronics
80472,55,Low,398.28336919222085,Electronics
63934,67,Low,556.2064724241892,Home
82404,47,Low,1004.6203351764111,Home
53155,67,High,209.1865100747798,Electronics
19125,18,Low,210.6680269380516,Electronics
38985,62,Medium,227.19934070440422,Electronics
29088,50,High,628.2551141714349,Clothing
65593,62,Low,1277.578889945503,Clothing
30702,54,High,246.98650263088768,Clothing
73840,40,High,316.69021965897525,Clothing
28493,66,Medium,296.98901608687066,Clothing
41327,65,Low,467.9286491844584,Clothing
39295,35,Medium,774.833203879389,Electronics
36999,27,Low,996.1715692943847,Beauty
53606,34,Low,274.35537082271253,Home
55460,24,High,166.15779813220286,Clothing
17072,32,Low,369.6492910384049,Beauty
68622,68,High,289.21993957778017,Clothing
99538,44,Medium,545.139979507197,Beauty
26773,26,Low,188.84813882830562,Electronics
51725,38,Low,158.81501877360338,Home
18539,54,Medium,373.90683112169273,Clothing
19537,46,Medium,193.41075244973553,Home
42287,59,High,1011.3647220476553,Electronics
58191,62,Medium,447.12242938770623,Clothing
58281,50,Low,217.37390021719278,Home
86733,23,High,426.2901190798213,Home
37140,42,Medium,1065.5072351070116,Clothing
91290,52,Low,116.13177342676909,Electronics
65167,34,Low,158.32654826963218,Home
84057,61,Low,58.72154463271767,Clothing
68317,44,Medium,380.36593347898884,Clothing
89963,60,High,440.23714286467055,Home
34780,57,Medium,786.5160925653728,Home
69603,42,High,305.08552179671653,Home
57873,29,Medium,300.09944223093254,Clothing
87912,60,Low,923.4732584805006,Clothing
99835,54,Medium,269.03428812597167,Electronics
37578,57,High,123.84706717524634,Beauty
92282,61,Medium,163.34070157966323,Beauty
26715,55,High,1131.5793426791,Beauty
37544,58,Medium,880.4779863977263,Home
55763,42,High,181.2796045809617,Electronics
50361,66,Low,536.0647039153255,Beauty
82523,19,Low,181.15085302192085,Electronics
56534,18,High,1261.7052049893,Electronics
84490,67,Low,206.73091163217475,Beauty
61935,20,High,129.10840376038234,Beauty
31674,46,High,228.80760210682593,Beauty
49092,31,Low,405.23558962110576,Home
21738,62,Medium,132.0938658930525,Electronics
76018,51,High,493.1485935801749,Electronics
64655,39,Medium,103.48055977887307,Clothing
54435,53,Medium,708.0673417483472,Home
54818,32,Low,581.778084240387,Clothing
21424,54,High,633.9837189856742,Electronics
96334,27,Medium,375.51101687493184,Beauty
70355,26,Medium,450.07056692421577,Clothing
38667,67,Low,477.00938569451694,Electronics
64384,52,Low,354.158654702018,Beauty
63013,63,Medium,425.1404136680165,Clothing
19559,59,Medium,100.71683344917363,Home
83850,34,Low,135.8377939365293,Electronics
92669,64,Low,390.7987089427077,Home
55374,35,Low,120.61133907906687,Home
18735,66,High,277.55693067901973,Electronics
81112,42,Low,113.15488978939791,Home
61352,52,Low,751.5394451465075,Electronics
61855,33,Low,80.50559973500391,Electronics
83742,68,High,324.6379601797116,Beauty
70719,62,High,67.37938495371772,Clothing
99873,66,Low,53.296568293871516,Electronics
74278,42,Low,228.41671174222097,Clothing
68242,33,High,698.1289756625386,Electronics
85110,58,High,341.0599011106361,Home
53018,41,Medium,288.19082561431264,Clothing
29992,29,High,61.70108181891955,Electronics
59755,52,High,67.38948553775641,Electronics
14043,26,Low,441.9681133813384,Beauty
50022,65,Low,399.25945110294305,Home
39264,54,Low,756.0791703150763,Electronics
56329,49,High,807.3702735184484,Home
64521,36,Medium,1499.5183190020844,Clothing
29876,39,Low,409.5054840630319,Home
87320,62,Medium,916.1392748280875,Electronics
84732,51,Medium,1281.39289408846,Home
82290,36,High,305.88297663023576,Beauty
62286,67,High,414.9862779963344,Beauty
57441,29,Low,160.5688439801054,Home
69155,35,High,500.16020304675743,Beauty
92734,22,Medium,143.88575890459643,Home
18723,43,High,204.1832391800535,Beauty
59157,69,High,844.6001598094107,Electronics
72058,44,Medium,223.73472400475723,Electronics
46444,37,High,558.0416406483923,Home
93454,25,High,562.5517993991186,Clothing
60636,33,Low,46.63025070532189,Electronics
12266,19,Medium,603.8953431416121,Clothing
77950,62,High,245.48203935843995,Electronics
96379,18,Medium,188.56906720082048,Home
12552,22,High,380.7556698375781,Home
72751,48,Low,252.50128084518383,Home
98240,40,High,613.7671664654872,Clothing
56363,38,High,515.2350066865381,Clothing
29244,29,Medium,1064.9807470047474,Clothing
43845,21,High,351.0322211981422,Home
70210,54,Medium,302.6232495444366,Home
97359,28,Low,1563.4175730091717,Beauty
12526,59,Medium,666.3356418566957,Electronics
42501,57,High,297.6859023427567,Home
43489,26,Medium,1076.7530602141558,Clothing
15801,43,Low,445.1244516294156,Beauty
32437,56,High,222.80572132462848,Electronics
72806,44,Low,182.10468435846636,Clothing
76881,46,Low,338.92202159620564,Home
10745,63,High,408.0986413368268,Beauty
23326,60,High,352.70950973140003,Clothing
18124,67,Medium,404.0301542771709,Home
15599,42,High,615.5129300601598,Home
47581,35,Medium,209.47267331981493,Clothing
86152,47,Low,84.22046811868974,Beauty
17764,25,Medium,141.30420450170723,Clothing
50077,19,High,507.81399706225636,Home
20891,39,Medium,205.27076388266772,Clothing
19654,38,High,383.1993429297862,Electronics
60499,56,Low,195.66205029733302,Beauty
39817,43,Medium,220.40310728477962,Electronics
74811,46,Medium,416.3134390218753,Home
75488,22,Medium,526.6551337585257,Electronics
59116,63,Medium,369.8994544686409,Home
25538,31,Low,485.6747303545054,Home
35807,52,High,102.5005439539972,Beauty
24289,23,Medium,298.23856911029367,Clothing
79797,40,Low,250.73402741976335,Home
99128,34,High,539.3867510474014,Electronics
79618,41,Low,191.46107293100323,Clothing
27963,57,Medium,82.06447156902532,Electronics
97519,46,Medium,79.7712522154723,Electronics
78955,69,Low,345.8734166138107,Electronics
28401,47,Medium,448.73031997925574,Home
95937,41,Medium,409.70811932756214,Clothing
13037,52,Low,260.7241664981327,Home
24501,64,High,237.0525831950304,Clothing
27145,54,Low,430.4732430300885,Clothing
54932,68,Low,159.25213332962474,Clothing
57948,19,Medium,274.6560653210563,Beauty
88374,38,High,349.51848924113494,Beauty
92518,57,Medium,982.8826099833409,Home
69546,58,Low,52.545552158277076,Beauty
79279,22,High,213.7862743337527,Electronics
73039,52,High,283.2889219261965,Clothing
41966,61,Medium,848.6287596744367,Clothing
51376,52,High,406.73432002303775,Beauty
16210,36,Low,668.9535176783867,Electronics
76123,33,High,55.031391804430385,Electronics
39443,42,Low,748.0167532767854,Electronics
86535,33,Low,138.53488793566595,Beauty
66335,48,Low,461.7367822085229,Home
46426,50,Medium,352.24204219804653,Electronics
75379,34,Medium,169.78649332171526,Home
25845,38,Medium,54.1837387223775,Clothing
73352,69,High,652.4226052093197,Beauty
85951,52,High,465.27574646220285,Electronics
55377,66,High,561.759844606102,Clothing
31964,40,Medium,501.6420273184914,Beauty
20375,66,Low,66.86010484050402,Clothing
57531,33,Low,224.0644178639583,Electronics
91684,55,Medium,470.09797395003164,Home
15913,67,Low,101.82430234426995,Beauty
96946,31,Low,317.6538221607229,Clothing
39351,69,Medium,200.15920654371538,Clothing
53329,57,Low,676.6981110659183,Home
59932,68,Medium,497.26226676363166,Clothing
68880,58,High,270.5291165927018,Electronics
42938,67,Low,280.0249220424215,Home
30608,50,Medium,370.2027521100002,Electronics
61879,38,High,810.6835355286197,Electronics
71836,34,Low,189.30698359369086,Electronics
77644,21,High,168.12131335344708,Beauty
91012,33,Low,278.1414543161799,Clothing
73297,47,High,396.87436099495324,Beauty
85386,61,High,41.55680710844518,Clothing
19987,62,Low,25.5936009763224,Home
49384,51,Medium,766.5070433231923,Beauty
29388,39,High,526.2447748709669,Clothing
21961,61,Medium,67.19024894070562,Electronics
84382,59,High,372.9339714182211,Home
83180,46,High,131.56054602987132,Home
74089,64,Low,314.2334769876039,Electronics
52836,22,High,248.90681576540658,Beauty
34843,18,High,96.62547538266423,Clothing
11092,57,Medium,500.35910100832524,Home
52428,42,Medium,386.75548524153663,Clothing
85049,67,Medium,1635.7013642238303,Home
50095,23,Low,172.07885096888762,Electronics
47761,40,Medium,916.2769272567415,Electronics
13079,50,Low,879.7884038568485,Beauty
52468,31,Low,194.43995217802666,Home
22167,59,Medium,332.3853681169726,Electronics
12135,53,High,954.1858978449101,Electronics
31305,35,High,199.29763870751705,Electronics
56422,68,Medium,255.4563129682815,Clothing
76222,57,High,962.5941149381722,Home
19166,61,Low,375.21176802188035,Beauty
91993,27,Medium,334.6946507936712,Clothing
64053,62,Low,343.2145358641278,Beauty
26964,56,Medium,328.47204179303907,Electronics
37716,66,High,126.43140544089566,Beauty
22199,29,High,315.5450364211083,Beauty
27280,55,Low,708.6792463177725,Electronics
12433,40,High,210.5289851708537,Home
46720,24,High,728.4203018391248,Home
82988,62,Low,420.0429304239779,Clothing
12169,63,Low,180.66387304416963,Beauty
56854,42,Low,215.1907543761473,Home
43590,30,Medium,919.4963540456909,Clothing
36787,55,Low,351.0050414884493,Clothing
87062,36,Medium,276.4165528899302,Home
12139,62,Medium,621.6207326128659,Home
38425,39,Medium,13.653106917499224,Beauty
51273,58,Low,656.5356461612951,Home
78185,28,Medium,663.8084008367224,Home
64241,59,High,344.02503372651495,Clothing
49821,20,Low,390.08766947513504,Home
11489,36,Low,198.93704186916713,Electronics
53568,44,Medium,230.3217281081641,Electronics
75109,24,Low,517.1423602915421,Home
45300,54,Medium,256.60883384535833,Beauty
27039,44,Low,415.9063386934777,Beauty
79254,64,Medium,279.4695523606196,Electronics
95902,51,Low,553.5899778898289,Beauty
61826,28,Low,96.38198235310969,Clothing
82980,55,Medium,659.2801937756575,Electronics
81745,22,High,350.28388167501106,Home
83402,69,Low,645.4350570652298,Electronics
46783,24,High,121.1293017837328,Electronics
32360,53,High,700.5940042837037,Home
59352,22,Low,127.94071025096818,Clothing
16611,22,Low,567.7953708588402,Beauty
39105,44,Medium,460.1086402703766,Clothing
83865,46,Medium,182.8549642408254,Home
54023,44,High,634.1745246345648,Electronics
44243,49,Medium,187.24626922187798,Clothing
39853,42,Medium,276.3554329044323,Home
54373,59,Medium,159.90026959789233,Beauty
95824,67,Medium,248.0657772272054,Clothing
89163,51,Low,361.41386677800796,Beauty
38807,32,Medium,178.92066181610787,Home
10448,58,High,329.477271411759,Clothing
10068,51,Low,595.5792470703949,Home
99016,52,Low,108.37802263202421,Beauty
14908,37,High,173.6966920254139,Clothing
17369,41,Low,416.58392505713283,Home
44508,51,Low,84.9935272304062,Electronics
36595,51,High,620.1069815295534,Home
46660,68,Medium,932.1644624347751,Electronics
89788,63,Low,314.53943317856357,Home
55432,44,Medium,237.47475415079603,Electronics
